# {"t_start": 1589978597.81771, "env_id": "metak-v0"} 
r,l,t
-4028.558531,5001,114.427778
-4051.518046,5001,233.929733
-4782.657476,5001,364.402392
-6020.918091,5001,493.161155
-4618.23913,5001,631.041687
-5231.54146,5001,770.164325
-3564.194632,5001,914.054319
-830.296172,1113,941.451198
-427.063828,699,959.353601
-1221.489346,1545,1008.441295
-3727.686964,5001,1163.973252
-3905.577723,3962,1288.196162
-327.090124,514,1302.747249
-368.509688,583,1319.461112
-699.817706,894,1352.503516
-478.050416,692,1373.927161
-630.774447,846,1398.602336
-2981.093148,5001,1564.992723
-2257.077854,3902,1693.157381
-383.168443,581,1710.216723
-653.862756,912,1737.770876
-420.243381,605,1764.893297
-581.5938,756,1788.874215
-488.539758,706,1810.38758
-472.119411,667,1839.458419
-702.267726,858,1866.370876
-508.258609,693,1895.308055
-531.273457,677,1918.126752
-824.573273,991,1950.300791
-399.160061,563,1977.041789
-642.117736,787,2001.645904
-355.446708,506,2017.784548
-690.804226,881,2052.590712
-280.597396,429,2066.467767
-850.381151,1048,2100.032934
-643.787266,803,2134.740019
-1797.504982,2235,2215.515118
-630.714363,772,2241.20183
-675.268391,811,2289.040251
-530.37206,670,2313.200604
-574.627511,726,2340.781711
-597.716905,754,2376.842196
-275.792564,416,2393.990954
-604.741388,767,2420.029644
-383.120156,524,2446.628894
-2308.20139,3536,2575.731428
-3200.073509,5001,2774.850556
-669.351714,838,2805.288443
-829.299032,956,2846.432873
-580.443143,742,2871.897029
-296.193425,438,2886.521342
-583.970829,747,2911.21764
-443.316595,642,2940.814723
-506.715772,639,2963.535627
-487.136951,642,2987.000559
-443.181356,599,3014.866423
-259.360951,397,3029.289493
-502.894947,724,3055.981451
-740.059566,867,3095.723059
-465.76426,613,3118.751842
-718.208797,854,3150.376969
-557.894049,711,3183.007252
-705.904803,845,3213.942514
-506.365337,672,3246.122438
-578.74898,722,3275.397158
-532.382567,696,3302.93762
-536.378527,663,3338.289743
-611.655699,755,3366.235146
-315.785953,458,3384.616131
-731.741741,871,3426.676232
-620.722672,771,3455.753047
-351.320657,516,3474.935326
-879.111722,1183,3527.275421
-2224.011063,2411,3621.555071
-410.207215,570,3641.419166
-644.347447,798,3676.641959
-469.269027,655,3700.357711
-488.135311,640,3725.773552
-573.590889,733,3761.085109
-454.942346,586,3785.140403
-401.495094,545,3807.706751
-434.001794,556,3830.093444
-727.676747,845,3871.960865
-743.479938,884,3907.865407
-265.624197,405,3924.707298
-344.2491,467,3952.719532
-387.348525,538,3988.778805
-758.264346,875,4024.013806
-430.141853,576,4055.003385
-285.625914,430,4073.71622
-339.76733,478,4093.830791
-222.921787,358,4109.433793
-358.128323,496,4139.467485
-686.19482,816,4173.948529
-610.349156,740,4204.014536
-3692.167683,4819,4422.592747
-3079.117961,5001,4648.160027
-212.964656,365,4663.898119
-303.88072,437,4683.132094
-357.594685,483,4711.36088
-433.730721,600,4736.39804
-430.790842,561,4760.32154
-2770.31568,5001,5003.828087
-743.305796,916,5043.663459
-395.331937,523,5067.32406
-320.195525,453,5094.959111
-624.036138,763,5128.914912
-208.461258,312,5143.276994
-287.871739,397,5161.166857
-596.926525,737,5201.032965
-602.422747,744,5234.076451
-524.699306,638,5263.421337
-417.114136,571,5296.352635
-640.895334,792,5331.307609
-815.203493,914,5372.081131
-464.152814,603,5407.349647
-544.903577,698,5438.741933
-663.594807,821,5483.385372
-318.367621,459,5503.722812
-535.845371,672,5535.404315
-494.515255,640,5566.716991
-388.181249,534,5603.0753
-218.613789,329,5618.878818
-210.409282,314,5633.374697
-657.866083,789,5668.557708
-736.599496,868,5716.76177
-429.428274,562,5743.036886
-392.45437,537,5767.517295
