# {"t_start": 1590156306.1190913, "env_id": "metak-v0"} 
r,l,t
-14435.196622,5001,136.362031
-9876.975303,5001,274.043323
-25888.025601,5001,420.444748
-6283.600081,5001,563.145308
-35511.978766,5001,716.241602
-26236.61388,5001,861.484606
-7571.506186,5001,1017.73263
-24436.419067,5001,1167.516171
-8389.270502,5001,1319.087763
-10132.793106,5001,1480.052454
-1879.155127,1538,1530.902497
-9510.061465,5001,1688.107685
-5247.571139,5001,1856.228764
-7800.770329,5001,2017.588001
-19374.304347,5001,2181.583136
-6588.681111,5001,2354.536754
-25838.611338,5001,2522.785252
-4204.221548,2883,2627.96541
-3429.965768,2595,2715.216296
-26194.156012,5001,2885.411267
-13713.003436,5001,3070.477032
-5220.18203,1548,3128.768477
-12296.658965,5001,3310.782734
-6009.701846,5001,3503.837141
-960.760711,1326,3551.391134
-14516.270293,4268,3718.209739
-9223.169303,1445,3777.640122
-6133.028361,1954,3857.590421
-12938.934935,5001,4055.818501
-6019.55575,2209,4142.774903
-5118.476847,5001,4359.500602
-10173.69846,1967,4442.070039
-1067.110302,1471,4503.07453
-5135.965492,1245,4548.300988
-4691.333792,5001,4762.368338
-10355.807771,5001,4973.397543
-4763.640147,5001,5201.541604
-7584.175052,1488,5274.137092
-8284.184254,1272,5336.059912
-941.534817,844,5373.102709
-1469.256149,902,5420.689124
-1458.21856,925,5461.20906
-6306.168595,5001,5707.982571
-1917.710109,1226,5763.298523
-4841.652225,1430,5837.753375
-692.274449,696,5869.807625
-867.299887,914,5917.662527
-6070.271933,5001,6160.179468
-24408.090066,5001,6420.010398
-21394.479063,3793,6615.950985
-10892.61451,5001,6913.657682
-8713.046589,5001,7195.611414
-1280.989321,957,7253.480973
-8880.798813,1910,7363.279691
-7247.439179,5001,7656.110431
-34929.349656,5001,7965.007428
-9706.598922,5001,8263.164734
-986.589232,1106,8333.459307
-5361.545787,1268,8406.577887
-989.859883,957,8470.196074
-14527.801618,1247,8543.135768
-6621.891397,1223,8624.435555
-5643.400791,1466,8720.696316
-5515.947591,1243,8797.142178
-49535.417457,5001,9126.128354
-7745.412061,5001,9461.419605
-789.134227,816,9515.583867
-5370.715654,1050,9596.521724
-1996.618537,968,9663.071786
-3138.520025,1178,9752.917429
-733.170733,853,9811.231082
-1136.401424,1149,9900.442734
-1309.884799,842,9959.907125
-679.918695,672,10015.533525
-2103.168146,1012,10089.371051
-29681.941454,5001,10481.233501
-10883.378116,5001,10882.161872
-31285.133754,5001,11315.205057
-5682.270913,5001,11751.580181
-3803.923169,1086,11855.917094
-789.913403,915,11935.876572
-5740.674667,1138,12045.504128
-1378.66535,768,12115.312552
-2639.636938,798,12189.213526
-4647.299357,899,12282.146829
-917.978197,816,12360.191661
-7441.293928,2095,12572.058749
-2740.172541,1139,12694.146095
-825.503411,745,12769.413312
-6877.082907,1038,12883.233564
-987.235265,603,12944.954582
-742.735496,699,13017.298237
-508.123337,500,13069.998829
-1061.125771,859,13168.303275
-1009.11737,786,13251.384492
-940.00819,708,13334.474608
-788.818354,616,13400.663077
-839.751,582,13463.907607
-725.727245,721,13549.89974
-4128.020092,781,13635.253365
-10367.063949,5001,14208.080758
-28964.500907,5001,14817.377185
-33123.254717,5001,15445.954929
-20821.024684,4651,16073.773555
-2246.234836,699,16168.174848
-892.412717,655,16257.453619
-937.421144,770,16370.854068
-3010.980883,725,16471.071848
-1902.360344,821,16586.014202
-1262.275562,1075,16746.116883
-2990.901617,1053,16896.985781
-7132.485927,887,17031.219057
-466.193574,514,17105.929181
-924.503085,668,17203.758684
-527.482716,513,17286.887154
-4635.511975,863,17415.166578
-34296.934524,5001,18197.884684
-3073.507725,825,18335.349818
-1315.293553,993,18493.968664
-519.826545,692,18613.398394
-2646.29057,819,18747.174626
