# {"t_start": 1590156303.616461, "env_id": "metak-v0"} 
r,l,t
-17623.557308,5001,138.855939
-6807.420285,5001,276.539639
-13820.68653,5001,422.937522
-20704.832526,5001,565.63914
-26462.589284,5001,718.748272
-4705.113476,5001,863.988301
-23206.53848,5001,1020.22311
-12876.549145,5001,1170.01205
-8712.579075,1503,1217.190978
-24387.096634,5001,1370.164161
-9639.466931,5001,1532.268493
-19836.416835,5001,1689.460615
-20759.787459,5001,1857.578692
-8810.025746,2573,1941.334031
-3257.628901,1959,2005.207998
-5524.041544,5001,2168.4339
-1242.203201,1247,2215.005167
-6205.734841,1416,2257.131976
-21918.960096,5001,2430.794928
-11008.774204,5001,2600.159477
-8401.22949,5001,2778.400662
-6316.685963,1773,2839.052363
-11493.635608,4581,3001.147787
-2011.490395,1916,3071.343623
-12017.879091,5001,3252.597786
-18643.47008,2693,3358.930629
-24668.043863,5001,3545.20954
-23699.85524,5001,3738.114543
-6030.234783,5001,3944.863942
-7709.312214,5001,4141.361346
-1996.844866,1049,4196.443324
-13248.423299,5001,4396.985506
-10570.036363,5001,4606.161296
-14771.01081,5001,4810.81076
-13705.862793,5001,5032.500429
-1510.778843,1869,5118.732535
-2707.452691,1137,5172.206904
-4424.07925,1173,5230.947096
-964.334056,914,5271.079588
-24262.7437,5001,5512.056655
-24521.150852,5001,5752.012141
-15299.155407,5001,5994.330132
-6948.943433,5001,6247.663083
-858.132002,1040,6294.691136
-5697.963478,3159,6464.261045
-1410.117067,1120,6526.43306
-2418.162361,1368,6596.210932
-1288.330018,1342,6671.527638
-6209.359675,1126,6734.570152
-1345.006332,909,6796.785576
-7916.830403,1317,6866.894137
-1721.311069,1603,6960.920563
-1551.588387,1280,7037.136117
-2435.990222,1469,7122.178662
-5692.8729,5001,7405.853662
-36411.798058,5001,7697.253207
-1743.794206,2150,7836.276423
-28969.407085,5001,8138.952147
-13794.952439,4682,8419.807782
-4011.908922,5001,8741.677561
-1361.105431,1204,8815.111177
-1848.099924,1557,8918.712947
-4426.773435,5001,9242.568144
-1769.169464,1205,9327.21361
-2477.870154,1233,9414.659047
-5701.910354,1277,9499.220413
-10165.332149,5001,9868.224355
-824.066936,879,9930.778821
-2064.988824,824,9997.208169
-914.328529,844,10057.698327
-4054.167413,2205,10226.671879
-30580.299449,5001,10622.691925
-416.897529,670,10674.823228
-2423.459587,2277,10859.383617
-1835.659641,974,10937.988157
-7305.544265,5001,11372.642732
-15591.446143,3918,11717.713252
-19211.064462,3462,12031.508168
-9453.761958,5001,12528.23539
-2540.175122,942,12621.379773
-4755.498014,963,12726.098859
-2424.146429,1082,12835.687597
-5534.9193,962,12941.953773
-1109.940912,824,13027.298631
-24699.644853,5001,13585.116251
-12168.873764,5001,14156.237305
-831.072781,581,14222.280005
-10613.959257,5001,14832.539425
-4524.716776,800,14928.657663
-20796.259768,5001,15570.721836
-26311.924698,5001,16246.340474
-23878.708365,5001,16971.416545
-4852.225106,3464,17488.562492
-680.441404,537,17577.260558
-655.796827,586,17666.293186
-25464.475042,5001,18460.930822
