# {"t_start": 1590156304.8114805, "env_id": "metak-v0"} 
r,l,t
-8969.111669,5001,137.663151
-12105.45802,5001,275.341333
-31973.391936,5001,421.748392
-13426.684804,5001,564.445204
-6952.294514,5001,717.550142
-6353.405779,5001,862.798877
-6923.360089,5001,1019.034413
-23225.537278,5001,1168.820266
-8832.588562,5001,1320.391606
-7509.496911,5001,1481.352089
-23236.438211,5001,1637.88634
-22282.954726,5001,1805.71865
-8128.709927,5001,1966.030254
-6705.556351,5001,2136.938847
-14572.055367,5001,2300.401
-32711.073453,5001,2476.846458
-36967.573259,5001,2646.198818
-9964.525697,5001,2816.876737
-35264.069244,5001,2998.29775
-7844.028507,1727,3061.549826
-13117.210859,3248,3175.887672
-4724.898499,1954,3250.00734
-11088.60134,2643,3354.608296
-780.188209,845,3382.438385
-2670.233338,1689,3447.809613
-8645.021586,5001,3638.046849
-26916.157395,5001,3842.771883
-7322.446729,1818,3917.299533
-2553.078728,1240,3962.458407
-2166.307963,1368,4019.792388
-7386.312953,1343,4076.849204
-38195.213899,5001,4282.569027
-27068.419407,5001,4485.128387
-29847.681136,5001,4698.290188
-5293.170722,5001,4903.584453
-3733.987209,1165,4958.623871
-1097.378832,1095,5000.86525
-1096.360926,1212,5057.980801
-2054.878941,1424,5125.061905
-1717.610091,1139,5180.140299
-1068.362563,1174,5238.350458
-18450.842619,5001,5471.240287
-33008.911558,5001,5718.599699
-22741.357431,5001,5961.388457
-19164.475406,3011,6112.950765
-35812.006853,5001,6361.643726
-36982.779739,5001,6625.164048
-1514.770655,1581,6716.954873
-6184.566587,1320,6802.756819
-1729.260774,1487,6889.871921
-2230.879309,1443,6967.242392
-6680.722597,5001,7256.349262
-2386.73038,1067,7312.59817
-5691.890834,5001,7611.890676
-3063.836977,1236,7679.565278
-1755.18989,950,7739.557557
-2075.350683,1175,7807.79169
-4113.278628,1392,7896.738405
-2519.160732,1568,7994.884752
-1460.716915,1413,8083.14753
-4148.750413,1355,8159.578043
-1316.765581,1162,8231.743666
-10203.77205,2276,8369.682219
-4118.751208,1414,8459.421689
-16950.985706,5001,8775.256313
-20921.561574,5001,9095.760418
-818.665763,960,9163.510622
-2912.308633,917,9221.044518
-624.284373,839,9282.223812
-25236.622897,5001,9630.072318
-879.992366,847,9696.251179
-1409.155143,814,9752.822741
-22902.145808,3693,10028.572772
-904.343986,1133,10110.383161
-17486.322215,5001,10503.619501
-1347.3286,780,10562.31565
-776.942102,764,10628.212854
-7590.821436,1297,10728.483821
-527.290841,623,10776.278115
-1247.351797,1179,10877.466067
-1509.596035,924,10959.116017
-1458.894011,1146,11051.442364
-1543.881761,1022,11142.75322
-1211.133948,899,11217.260086
-1488.589823,1142,11321.011462
-12165.543275,2021,11497.253144
-17117.568569,3062,11765.122488
-518.693374,561,11815.1414
-5725.274971,3071,12103.759386
-1047.27983,1034,12199.795033
-1186.661076,771,12280.358164
-2747.332229,814,12358.328205
-3212.986152,893,12452.813236
-1997.079288,680,12519.170045
-688.608577,779,12595.940194
-922.87108,626,12665.715899
-677.00934,687,12736.132911
-18479.857685,3112,13063.059997
-429.59295,508,13124.12533
-3587.328596,801,13209.009939
-21728.938154,5001,13766.74112
-7674.159423,1246,13913.347195
-2304.958428,831,14012.83378
-1208.301546,952,14119.970064
-692.325774,747,14204.485277
-2198.219525,806,14305.220281
-16694.643488,5001,14910.580784
-1056.541157,735,15007.28065
-7258.671003,2456,15316.033316
-18563.4571,5001,15974.524606
-13752.748936,5001,16685.30343
-28592.032742,5001,17425.993531
-520.277669,695,17529.963367
-2445.469236,668,17639.135303
-1227.226546,714,17747.880749
-6895.736745,663,17849.699651
-637.826908,660,17959.709746
-1445.405385,876,18095.627367
-333.673019,425,18161.857599
-3795.741935,762,18289.251762
-557.86132,515,18370.55813
-32007.493101,5001,19208.980302
