# {"t_start": 1590156302.9926376, "env_id": "metak-v0"} 
r,l,t
-6591.18427,5001,139.474257
-25973.935256,5001,277.156103
-9976.544332,5001,423.559719
-33342.879187,5001,566.258375
-2754.803903,3177,663.365139
-26931.175672,5001,808.645004
-8563.709404,5001,964.082371
-1672.720097,1416,1001.761342
-16011.112453,5001,1159.766201
-4082.711071,2416,1232.282522
-5107.643347,3983,1356.727435
-5249.565719,5001,1509.851137
-7360.343209,5001,1675.197385
-5656.420189,5001,1834.911423
-10542.717784,5001,2004.348059
-25571.458007,5001,2167.662833
-4648.984243,5001,2340.247999
-30619.977657,5001,2508.569969
-1071.973742,1209,2554.969795
-12454.903645,2858,2649.660939
-7034.464491,5001,2820.506579
-21649.446905,5001,3002.093019
-8016.593932,5001,3180.526543
-7009.554063,1615,3242.440794
-14110.727497,5001,3434.038653
-6342.409109,5001,3624.315053
-24067.492969,4212,3791.13938
-1221.140944,1166,3842.280625
-2362.410273,2033,3924.876946
-3559.740582,1384,3974.817776
-5156.58269,3066,4101.44759
-7841.136876,1374,4151.288989
-3967.998042,1411,4218.316572
-7437.154548,1489,4281.710253
-2265.830586,1233,4335.068578
-2733.178825,1465,4389.647105
-14488.791413,5001,4598.776223
-13767.872117,5001,4803.739294
-797.227429,775,4832.627865
-6902.458247,1075,4884.408947
-2417.657308,1849,4967.068186
-5951.661837,1387,5028.497868
-8634.719483,1462,5088.722133
-1088.93718,1037,5141.106386
-3131.926174,2497,5262.754345
-877.026735,1015,5313.332325
-29631.119247,5001,5547.875515
-2408.133727,1101,5604.230269
-4594.633299,1353,5665.54083
-5033.585304,1100,5723.663793
-7438.652888,2566,5849.08052
-5625.360659,1176,5909.398588
-4065.068711,1798,5990.003534
-1737.673866,1161,6050.843127
-10537.592704,1877,6144.569856
-912.793958,762,6178.96197
-2648.533907,1094,6237.879835
-18593.282848,5001,6492.969266
-3281.812635,2314,6617.124172
-4446.210804,1236,6687.185944
-3485.356853,1268,6771.828725
-16338.590009,5001,7055.516749
-3883.252298,1508,7143.604544
-771.752941,805,7186.23664
-1049.103455,857,7240.351059
-2214.734967,1466,7316.888931
-1482.012597,1099,7384.836471
-7705.3733,5001,7676.706184
-748.392883,923,7734.880634
-34858.036461,5001,8040.330648
-15410.611756,5001,8345.168588
-36412.849243,5001,8654.990415
-35126.784684,5001,8983.652466
-7297.69784,5001,9310.522606
-1208.443244,836,9363.782075
-1662.657628,1036,9439.184264
-1088.991174,841,9495.180223
-2845.968705,1024,9573.612433
-1286.694314,894,9635.034713
-4127.094869,787,9696.981324
-7680.406847,5001,10065.113534
-8627.865821,1063,10150.071655
-1168.469433,1036,10226.183065
-684.327222,885,10291.456402
-1293.614962,830,10360.223983
-5111.312174,911,10428.928457
-3265.935302,1265,10530.636081
-13227.994533,2302,10714.245952
-3333.4911,1091,10806.56831
-6605.383441,5001,11226.685069
-963.576736,931,11313.004297
-955.09609,848,11383.892017
-9453.528695,5001,11824.836288
-785.076449,731,11896.618838
-5808.254856,943,11980.092441
-2060.90154,802,12059.443367
-31730.311611,4899,12540.744505
-56439.79421,5001,13064.511685
-33351.721365,5001,13624.10351
-4135.757357,1041,13738.561024
-26884.091232,5001,14324.141852
-1015.74397,813,14418.442857
-5835.062989,5001,15036.431441
-1319.804101,787,15132.677265
-2188.839628,1320,15302.730414
-821.832333,609,15378.663985
-2800.64917,848,15485.486121
-689.569556,743,15587.678804
-1635.27412,856,15698.385002
-1008.395482,849,15816.454008
-4176.410524,594,15894.114439
-540.684456,596,15972.576083
-864.970241,900,16100.752355
-8474.641529,3174,16544.434895
-767.444759,647,16634.962744
-841.983927,783,16754.030346
-1102.388489,771,16864.058194
-31112.578431,5001,17622.677994
-606.601728,627,17718.549319
-18819.312055,5001,18515.723053
-4842.717434,1985,18847.01744
