# {"t_start": 1590156301.471701, "env_id": "metak-v0"} 
r,l,t
-5590.606776,5001,140.987296
-6526.649152,5001,278.668705
-29604.555262,4511,412.510369
-37644.88293,5001,554.956726
-14066.311202,5001,699.824864
-9597.676854,3252,799.168638
-13151.203505,5001,945.881697
-20209.098395,5001,1103.174403
-26031.671119,5001,1254.351288
-25946.111847,5001,1414.819121
-32577.821719,5001,1570.843189
-13825.921192,5001,1736.930202
-21962.899479,5001,1896.131781
-8944.899979,2494,1976.477462
-27619.848108,5001,2147.466446
-26596.996091,5001,2311.4247
-7950.18649,5001,2487.672438
-23051.595953,5001,2657.141958
-6586.63692,3409,2779.502814
-12578.928809,2018,2848.070337
-1254.478558,1125,2883.143996
-10554.342387,5001,3067.923266
-8484.73246,5001,3248.759617
-4321.50843,2200,3330.15583
-32644.818395,4992,3523.428694
-21761.037587,5001,3716.755627
-3019.795849,1764,3787.715023
-1460.861741,1516,3852.436221
-1933.645602,1090,3891.236753
-1416.146616,1210,3943.855206
-10292.153459,2033,4026.174439
-22394.270343,5001,4229.89883
-2840.600149,1588,4297.730927
-22456.995272,5001,4507.479606
-6031.467384,1326,4555.674337
-21869.766458,3823,4719.396716
-6466.248226,5001,4934.257889
-1181.756591,914,4970.897603
-12685.955528,5001,5198.406037
-2260.375861,1449,5269.412773
-1308.852082,1178,5327.198758
-4663.506979,1591,5395.652133
-1378.609803,1382,5465.055992
-2821.570718,1285,5528.732615
-1652.722928,1378,5589.817668
-1356.536741,1190,5650.013973
-2604.877699,1422,5724.266407
-10477.64234,1652,5808.159545
-3053.187876,1939,5896.266577
-703.672526,843,5941.322136
-30972.39557,5001,6184.060032
-2434.669106,2181,6292.303643
-25570.81898,5001,6559.563642
-3679.869011,1701,6654.770098
-1721.364271,1176,6717.431229
-3176.560586,1760,6826.709699
-3537.065296,1522,6916.67372
-3241.715677,1273,6984.40881
-1606.696737,1323,7062.279139
-3002.393751,1246,7136.114101
-5438.774718,5001,7420.011249
-5052.260146,5001,7719.436784
-9513.569692,5001,8023.05676
-1121.923796,1102,8093.774644
-1585.777968,1137,8157.804312
-4142.817971,3472,8369.485559
-7718.605774,5001,8680.763471
-964.535343,858,8740.965922
-8812.619135,1195,8813.875992
-6037.662163,5001,9143.13968
-31286.113112,5001,9479.311603
-763.118103,857,9545.442051
-28045.136771,5001,9908.428602
-23097.963582,3385,10167.537753
-24341.997816,5001,10553.523785
-28501.443118,5001,10966.766193
-11998.231113,5001,11395.261595
-3717.981483,797,11461.512909
-7530.024721,5001,11914.193081
-7015.456116,1121,12013.860687
-1000.611941,705,12085.224867
-720.906169,640,12143.140306
-4826.429239,1092,12253.717837
-675.865744,495,12300.646526
-3078.924623,886,12386.320618
-1466.075215,890,12480.010404
-19244.016906,3290,12816.388283
-4772.812239,857,12911.832925
-6738.071473,1074,13022.966841
-2752.696541,989,13134.138948
-9443.258423,1645,13309.197213
-13974.689021,5001,13879.121014
-1970.673963,1289,14029.74375
-2321.847604,828,14122.896734
-10061.910529,5001,14719.619246
-3348.295542,563,14794.614501
-27641.760257,4085,15307.169036
-9198.401755,4012,15834.898762
-5964.999506,2386,16159.599291
-1008.580574,840,16273.875089
-3702.647642,872,16401.732972
-391.31379,485,16468.851301
-1107.157457,595,16552.115029
-2189.262838,733,16663.542253
-1386.32573,835,16781.592094
-605.074543,493,16852.081922
-5367.262169,1894,17132.460344
-18895.613947,5001,17907.94544
-5188.982528,1201,18094.158801
-1392.9066,914,18244.848308
-2619.367787,572,18334.792016
-1007.353504,780,18459.011926
