# {"t_start": 1590156306.1568043, "env_id": "metak-v0"} 
r,l,t
-5933.200082,5001,136.331057
-12340.197978,5001,274.010424
-16894.611899,5001,420.415923
-6467.266969,5001,563.112475
-19340.827802,5001,716.21885
-13021.402341,5001,861.45985
-20699.766192,5001,1017.693462
-23760.443505,5001,1167.484422
-9473.036478,5001,1319.058038
-7407.507964,5001,1480.011902
-9375.496341,5001,1636.550994
-13036.775127,5001,1804.379944
-30280.5925,3910,1934.01452
-24929.286672,5001,2095.946359
-8430.490253,5001,2267.527795
-3938.953771,5001,2434.681174
-14628.996414,5001,2604.323492
-15211.240204,5001,2782.598915
-29013.604307,5001,2953.93978
-22945.978693,5001,3140.253995
-10958.216064,5001,3322.232302
-23699.74612,5001,3515.96128
-5818.307247,5001,3709.118951
-29115.008218,5001,3915.119013
-12196.323338,3597,4054.023832
-18427.995939,3304,4197.564278
-25464.900597,5001,4398.502483
-17676.57597,5001,4607.766791
-13658.078912,5001,4812.07481
-44300.129723,5001,5034.284211
-5822.011591,4332,5239.767061
-8494.709809,1094,5286.068659
-2577.409498,1511,5359.785201
-10720.70128,2075,5458.64848
-4426.047026,1124,5515.543852
-1041.168359,955,5557.658538
-1353.221604,1076,5612.813342
-27009.755495,3589,5784.979823
-5101.446958,1343,5854.481456
-1013.521818,887,5895.121756
-2628.549819,1119,5952.606829
-5966.793207,5001,6194.96709
-1964.925345,1119,6255.222235
-1342.103293,993,6309.368274
-1753.05823,1408,6376.548263
-29382.935831,5001,6649.306595
-32798.734489,5001,6939.596335
-7902.030753,5001,7229.916629
-14473.734016,2071,7346.637748
-4466.453877,2822,7511.832421
-27609.988892,5001,7805.00535
-7632.450243,5001,8116.160147
-2332.652176,1668,8216.609917
-6524.736014,1508,8302.732069
-1113.865273,999,8367.455253
-9977.911739,1664,8472.042558
-4748.094261,5001,8788.346656
-1565.280355,1184,8869.163586
-2147.259128,1432,8955.766414
-21166.200201,5001,9289.361201
-3972.553062,1524,9395.162662
-634.298369,777,9446.208615
-5849.161516,5001,9804.598364
-5185.108122,1639,9928.48605
-6803.133262,5001,10315.435453
-30770.997682,5001,10707.52204
-1497.058515,1891,10862.932677
-788.794638,918,10936.902741
-2047.467107,1058,11029.460824
-9909.275023,1628,11170.364973
-19383.835725,5001,11603.851817
-1297.726023,974,11694.482731
-838.974002,737,11758.433535
-4292.196496,868,11835.371657
-25075.487374,3971,12208.699923
-837.760485,760,12288.643954
-19576.844724,3799,12675.385251
-996.491531,834,12759.844553
-2633.825052,902,12851.768635
-6098.733003,862,12948.154612
-1065.477494,792,13030.19139
-1305.221844,1121,13155.847185
-3713.634935,1033,13265.549634
-1001.45105,720,13350.392503
-609.223891,605,13415.281826
-1955.111096,956,13518.713168
-2046.062271,836,13617.634331
-1188.565925,750,13700.081407
-20375.670092,5001,14284.049849
-6260.85432,1072,14407.924157
-11221.733563,5001,15025.483103
-9047.821384,1731,15237.541125
-30065.410233,5001,15899.427737
-401.639526,792,16003.65242
-1193.617641,811,16120.539268
-1461.907395,744,16221.561687
-4551.977116,774,16327.974026
-3837.889116,986,16471.272266
-1241.514491,747,16575.83608
-1470.445238,527,16658.444572
-778.378923,563,16737.667055
-6333.673973,4417,17394.148442
-5212.72339,1080,17556.217027
-4683.340993,2354,17932.471181
-846.12151,616,18027.570981
-745.461868,540,18111.837773
-10569.571111,5001,18940.362607
-8595.771311,1565,19203.441173
