# {"t_start": 1590156305.7982843, "env_id": "metak-v0"} 
r,l,t
-6813.09862,5001,136.687992
-6934.139229,5001,274.364586
-12723.967452,5001,420.768143
-19521.237854,5001,563.46898
-18383.459543,5001,716.571471
-7855.727489,5001,861.809351
-5024.594383,5001,1018.053971
-1983.480356,2034,1079.741198
-29259.139556,5001,1230.378952
-27239.469892,5001,1383.554273
-22538.252587,5001,1546.066298
-10409.910483,5001,1703.384833
-1643.961524,1526,1756.149934
-4408.250506,5001,1924.191875
-25031.5569,5001,2086.037533
-5449.685645,5001,2250.968046
-12670.415064,5001,2424.460865
-6765.079466,5001,2593.806443
-6091.357948,3979,2731.269661
-20346.563607,4665,2898.969436
-20799.399288,5001,3077.382704
-4152.040121,5001,3258.586975
-3956.456435,1383,3312.21597
-739.972787,953,3352.426894
-7651.845077,5001,3538.714612
-2611.953714,1401,3595.265729
-16717.033765,5001,3790.277627
-1699.893071,934,3832.306096
-1408.810193,1345,3881.167591
-1510.165032,954,3925.451876
-2198.391239,1393,3976.025023
-2915.466038,1437,4036.475278
-6704.737806,5001,4249.419433
-4303.435284,1609,4308.333113
-6920.222207,5001,4517.724708
-23980.381262,1877,4595.367667
-2655.823312,1921,4680.608568
-9403.676154,5001,4884.150463
-555.70241,733,4913.316466
-37644.152117,5001,5140.752459
-919.677198,988,5188.637438
-1564.511151,1078,5243.046213
-1734.788024,1000,5285.269724
-9248.456462,5001,5526.922863
-5756.659617,1681,5609.300768
-38251.13387,5001,5853.914119
-23124.711478,5001,6094.294438
-6593.147585,1520,6172.238215
-8466.183857,1129,6232.745434
-1146.405563,1164,6285.776172
-974.265204,1043,6343.872197
-13271.796689,5001,6606.626666
-4169.41333,1317,6680.810495
-4023.074145,1235,6763.003878
-1168.27415,1086,6822.165054
-1255.22951,1053,6886.311007
-4189.334674,1342,6958.263726
-8707.795761,1857,7065.20354
-9102.026412,5001,7354.159734
-36576.154024,5001,7647.298837
-9649.075761,5001,7947.596337
-806.350577,958,8009.936887
-7987.098739,1460,8101.044157
-4155.57073,5001,8400.088875
-23630.371405,2998,8590.46154
-3475.366874,1159,8661.501893
-1048.239265,1091,8735.443927
-1731.746531,1098,8802.549084
-8146.059945,5001,9131.692592
-2840.21592,1221,9208.020431
-1866.348291,1010,9280.001276
-10971.039561,1657,9394.140268
-25040.292875,5001,9750.051053
-2003.631521,838,9807.759336
-4180.463319,944,9881.554341
-2839.550879,1800,10018.105181
-2347.001888,734,10071.494297
-2447.967666,1047,10155.524639
-4435.057775,981,10227.096207
-2812.64402,1587,10351.848947
-22674.521247,4369,10697.119983
-1696.202682,937,10769.258026
-3728.546984,1046,10859.412998
-1661.795849,810,10924.691199
-5538.358141,5001,11359.280935
-26198.33182,5001,11799.093166
-8638.675146,5001,12274.599339
-2506.540659,925,12363.321258
-2041.493142,1004,12468.634168
-7879.841192,1332,12599.492945
-647.142418,690,12676.173668
-4120.543578,787,12755.673597
-4231.691012,889,12846.152469
-3429.443144,753,12930.994314
-16485.254421,2803,13232.732267
-15979.906129,5001,13800.05936
-1616.955514,1054,13916.884554
-13558.182812,2752,14233.87626
-14644.276694,5001,14844.412569
-2171.987655,943,14957.992832
-588.296947,573,15035.153773
-1562.775939,629,15112.121912
-13171.427752,5001,15757.669723
-3319.869725,956,15890.245199
-1257.700237,971,16018.280021
-19197.234938,5001,16731.730175
-4935.041637,897,16859.814176
-3984.063167,5001,17618.367579
-26057.947296,5001,18410.789151
-1471.200338,1023,18583.234818
-382.368752,499,18664.130781
-931.293008,580,18759.057611
