# {"t_start": 1590156306.2393916, "env_id": "metak-v0"} 
r,l,t
-21839.570351,5001,136.250775
-8597.844706,5001,273.93199
-25432.027996,5001,420.333384
-64351.778679,5001,563.032533
-13857.097788,5001,716.137255
-14202.627699,5001,861.377048
-15925.736081,5001,1017.613854
-20855.510417,3532,1119.399675
-28985.691797,5001,1279.399389
-27289.484747,5001,1431.612474
-24394.826768,5001,1596.387258
-21081.495165,5001,1754.745079
-15544.619781,5001,1922.800455
-31125.442998,5001,2084.631485
-5352.456349,2007,2151.08596
-4791.778578,5001,2314.913174
-22718.173202,5001,2491.282283
-14115.198212,5001,2660.838722
-12931.579229,2309,2741.193165
-12806.882354,2026,2811.336837
-32597.084026,5001,2992.389637
-2526.029253,1587,3051.412142
-1372.66366,1438,3099.159588
-2046.898542,1832,3166.652577
-19772.761066,3829,3310.374311
-14583.639231,5001,3503.409938
-1385.047114,1178,3545.346019
-4886.365588,1130,3592.264548
-2417.968587,1524,3646.72522
-5289.787371,5001,3851.733662
-1570.265099,1166,3893.539654
-1416.755351,1384,3953.017447
-26512.937066,5001,4158.010799
-19079.147861,5001,4366.099654
-5157.381482,5001,4566.084063
-1421.8178,978,4611.840642
-1066.6776,1171,4658.833255
-1004.843951,832,4698.795052
-8534.567128,3498,4843.627229
-1565.798619,972,4882.828363
-1666.054421,1210,4939.544302
-19642.053845,3247,5077.112509
-13672.042215,2494,5197.159128
-4563.974024,1757,5280.529347
-5521.596514,5001,5521.937041
-1226.501708,907,5561.809352
-16138.197715,2907,5709.594095
-2065.09708,1297,5768.253081
-6896.312513,1454,5843.18916
-6303.494542,5001,6083.821909
-1720.72594,1454,6158.67118
-757.192067,945,6209.812077
-24436.113313,5001,6464.576359
-30420.987441,5001,6738.153131
-6476.060373,1138,6812.408693
-2536.380021,1178,6882.743558
-1130.224435,1059,6939.51662
-1368.197428,899,6995.421493
-6634.113787,2073,7112.73786
-5074.983884,955,7164.26249
-25123.676114,5001,7449.860528
-20849.657361,5001,7749.038965
-9288.660329,5001,8054.123425
-6779.232051,5001,8359.324848
-7360.351116,1365,8438.251683
-895.254663,584,8480.31348
-762.508737,831,8528.529601
-28938.348164,5001,8855.750733
-5676.877965,3428,9071.996949
-33507.913419,5001,9412.620679
-1108.50708,1168,9489.646667
-1493.61276,1129,9575.196219
-6110.420836,944,9639.726307
-1865.804332,896,9709.569298
-4662.946916,1492,9812.60465
-3184.455069,1483,9925.333813
-7343.299774,1521,10041.488364
-4779.685283,5001,10425.513992
-6599.035609,5001,10830.121417
-2942.569209,1119,10919.787714
-16315.567514,5001,11354.122548
-14267.992067,5001,11793.522164
-2979.813535,765,11868.77934
-3666.158713,1099,11965.556921
-483.381866,597,12018.770811
-4953.086412,853,12103.665959
-911.8352,902,12187.173256
-2470.18124,906,12280.598262
-1793.293666,807,12357.820621
-21230.487449,5001,12879.15932
-28903.025907,5001,13421.697994
-1345.053258,858,13514.31601
-722.413759,700,13598.012835
-1724.996047,761,13681.68646
-3633.496467,926,13792.482612
-10103.642658,1380,13945.1121
-958.481712,540,14012.815472
-6563.696586,1737,14209.023291
-715.763374,707,14298.191821
-2578.913685,810,14391.977442
-848.815773,892,14503.152157
-1452.169083,1081,14630.758294
-804.632873,726,14716.707167
-6649.870565,5001,15348.188336
-29219.452504,5001,16008.670968
-500.628174,661,16105.428956
-21674.763548,5001,16815.93569
-5401.05757,3600,17354.116626
-1778.801292,751,17466.336411
-1899.885931,624,17560.03959
-3615.086224,708,17675.575467
-480.763006,492,17750.695751
-4538.978514,892,17895.656239
-4874.151341,952,18043.320008
-12915.878631,5001,18859.001711
-1153.937551,768,18994.905502
-5128.961962,1229,19201.930149
