eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4347.4,-14513.811468570002,3853,0.0023134467,0.009300614,7.839965,-0.00050764205,5103.159,0.0011439919471740723,37,75776,2329.695035855286,9699328
4305.36,-12762.257666450003,3664,0.002246033,0.0098373415,7.831248,-0.0006199168,2049.5396,0.012860476970672607,38,77824,2401.2391250105575,9961472
4230.82,-12496.024069430001,3776,0.0029666978,0.017513657,7.820291,-0.0006210819,2629.7126,0.01329892873764038,39,79872,2470.6480537261814,10223616
4552.47,-14804.410269120002,3656,0.002880889,0.015958786,7.8033476,-0.00081265095,2290.749,0.010613083839416504,40,81920,2542.3617224600166,10485760
4389.97,-14387.874632389998,3674,0.0024111958,0.011458588,7.8003473,-0.0005578659,2424.1653,0.006633281707763672,41,83968,2613.7016091188416,10747904
4290.98,-14507.958292169998,3784,0.0028504336,0.014319992,7.777066,-0.0005158793,3105.87,0.004152476787567139,42,86016,2682.984918587841,11010048
4434.89,-15352.20865229,3628,0.0025401933,0.013500595,7.784738,-0.0004605644,3940.3352,0.0027405619621276855,43,88064,2755.2505983272567,11272192
4419.03,-13546.438852819998,3757,0.002786418,0.013663101,7.762886,-0.0007597414,1625.0979,0.01029270887374878,44,90112,2825.0277180457488,11534336
4236.57,-11319.98903836,3659,0.002722764,0.014480591,7.747981,-0.00076700095,2028.6031,0.006863653659820557,45,92160,2896.683517183177,11796480
3823.01,-10461.600660670001,3536,0.002603989,0.011359024,7.7336707,-0.0005376552,2430.7642,0.004961371421813965,46,94208,2970.8216188466176,12058624
3599.83,-11278.49991902,3552,0.0027356152,0.012503052,7.7023354,-0.00069767924,1938.3909,0.011631190776824951,47,96256,3044.623921420425,12320768
3712.42,-11362.174044319996,3486,0.0029305203,0.014585877,7.66725,-0.00079992553,1837.9869,0.01053321361541748,48,98304,3119.812662667595,12582912
3696.66,-11648.107931359998,3486,0.002929452,0.013590241,7.64697,-0.00075913826,1850.3942,0.008454561233520508,49,100352,3195.012006056495,12845056
