# {"t_start": 1590156301.4305592, "env_id": "metak-v0"} 
r,l,t
-6445.444132,5001,141.034371
-15770.510233,5001,278.714541
-21778.005077,5001,425.118077
-6972.000814,5001,567.817191
-7789.882105,3732,679.52013
-7394.024573,5001,833.095501
-28439.735861,5001,980.458776
-24492.345878,5001,1129.542992
-7577.888311,5001,1289.699897
-18127.339269,5001,1441.840787
-6120.269339,5001,1606.757172
-8345.17627,5001,1765.42126
-67564.498368,5001,1933.504989
-4178.673138,2279,2006.651443
-4174.019358,2515,2089.139613
-8318.201321,5001,2254.159491
-26100.011983,5001,2427.641628
-5492.775152,5001,2596.968516
-13132.005863,5001,2774.990487
-1968.728484,1700,2833.756719
-1853.543445,1716,2887.635003
-8467.301237,5001,3072.460778
-14457.443312,3702,3210.046141
-6603.163243,2531,3302.922869
-1535.011151,1230,3343.314018
-33972.019891,5001,3537.950312
-859.042408,1024,3573.906794
-3865.922111,5001,3776.343329
-6837.719047,3818,3932.385163
-8930.521507,5001,4128.71524
-5195.338521,1313,4193.401639
-43318.128205,5001,4393.55963
-16353.7987,4113,4561.343969
-2873.888155,1737,4636.677305
-13241.000997,2743,4748.354453
-7455.569827,3577,4901.395931
-23019.339324,3830,5069.950848
-1998.365587,1126,5125.029704
-28856.918926,5001,5361.420147
-852.832461,942,5410.717098
-3214.984093,976,5454.053516
-1881.732638,1343,5519.95978
-15176.407456,5001,5760.579759
-25046.251178,5001,6011.280613
-5503.919935,4791,6246.878845
-1080.734351,990,6291.207219
-2309.38362,1442,6368.372347
-8002.659272,1419,6446.737798
-3266.854368,2727,6589.591685
-36020.870599,5001,6883.609109
-25271.136793,5001,7166.256505
-4116.643387,5001,7451.288095
-1098.230798,994,7515.178415
-11755.387238,5001,7808.316758
-29921.055671,5001,8119.501389
-1656.974963,1310,8192.122558
-3567.400144,2629,8357.293169
-2738.798206,1724,8465.13449
-1522.622398,1244,8537.692801
-1264.221572,997,8604.833388
-529.314155,636,8643.46395
-1242.250139,1242,8726.339362
-1556.826106,1240,8802.587233
-14577.963192,5001,9131.690453
-27634.572448,5001,9467.122556
-15908.873075,5001,9826.911979
-1270.809009,819,9891.645547
-892.404888,800,9948.88429
-23834.433894,5001,10336.021948
-22312.239611,5001,10729.482193
-7273.930439,5001,11152.666727
-9733.564106,5001,11585.476971
-12648.04502,5001,12038.43885
-1271.485887,803,12118.904789
-1505.347353,877,12200.291661
-3699.956985,881,12291.417655
-924.03455,730,12361.279332
-643.792041,668,12425.960965
-1831.877718,802,12511.949366
-2205.928143,781,12588.641366
-1402.72375,839,12680.354006
-902.347012,847,12766.150017
-1908.253435,920,12859.721438
-1638.092072,990,12969.681569
-925.145745,755,13047.817331
-5679.292826,947,13155.284779
-3462.16162,780,13237.774236
-6533.210169,5001,13805.126337
-7286.822329,1882,14021.229392
-1018.141654,943,14127.229635
-5240.329555,3978,14602.953936
-761.090925,719,14688.066365
-7074.340815,5001,15317.904767
-1885.950262,975,15440.284484
-793.695765,694,15536.214982
-1338.539504,908,15652.690937
-3831.722338,734,15747.298566
-765.101453,731,15850.077639
-1197.288585,624,15932.036369
-2200.267799,977,16061.724294
-2434.643213,1010,16206.298436
-563.465589,563,16282.901151
-565.446406,546,16365.903123
-13126.336677,5001,17089.269988
-15709.808299,3070,17551.77829
-9407.918675,3903,18168.41388
-30781.749225,5001,19000.537344
-2085.194089,842,19142.283564
