# {"t_start": 1590156306.1310036, "env_id": "metak-v0"} 
r,l,t
-6153.974719,5001,136.360089
-11412.863518,5001,274.041005
-25441.072979,5001,420.442413
-5464.629009,5001,563.139184
-2393.287957,2425,631.965402
-5617.982023,3056,728.170521
-13820.458683,5001,873.509192
-8861.958212,5001,1029.87626
-2122.976836,1931,1089.338069
-11344.006917,5001,1240.22743
-10588.993641,2032,1303.958251
-5658.116833,5001,1465.034296
-30107.598106,5001,1621.889022
-34145.038668,5001,1789.211282
-9384.653028,5001,1949.21199
-2335.657081,1969,2014.142949
-2230.903729,1235,2058.524947
-1917.662881,1178,2093.472908
-5999.959105,5001,2265.020275
-31436.948606,5001,2431.93038
-17901.755756,5001,2601.352188
-6010.981436,5001,2779.648085
-7956.589478,5001,2951.180144
-6198.694352,5001,3137.483617
-16854.83132,5001,3319.386668
-18351.250186,2442,3408.616691
-6349.63074,1604,3471.171267
-1393.176795,1404,3528.74349
-31759.864172,5001,3721.982196
-3197.236174,1395,3779.907012
-1458.536919,1386,3839.41524
-28360.039115,5001,4037.932846
-12372.940084,5001,4250.939558
-18526.542244,3610,4392.811534
-5160.813337,1426,4455.436904
-8240.855222,5001,4659.13097
-1131.692154,1147,4710.65661
-1712.591808,1170,4760.821961
-2430.558543,1840,4828.114255
-3409.38872,2513,4946.058953
-5810.63635,4143,5129.159787
-4349.691502,977,5177.263501
-5731.910398,5001,5417.310659
-1153.89197,903,5456.892789
-1660.981104,1446,5527.5725
-21866.153587,5001,5769.412909
-20818.900579,5001,6020.237451
-26357.48217,5001,6264.146047
-5486.750105,5001,6529.448934
-7387.869134,5001,6813.981122
-2096.024277,1271,6889.92341
-5816.614703,1301,6959.273911
-23697.635286,5001,7248.798033
-825.796959,1243,7314.14789
-4057.896374,1493,7403.611988
-741.016421,757,7445.546624
-971.471654,1062,7513.539152
-24049.754971,5001,7806.749525
-1272.034792,1256,7887.812323
-29172.844042,5001,8187.18063
-8200.47085,5001,8497.903528
-2483.509505,2454,8652.33999
-1487.109616,1353,8742.341471
-4677.692654,1447,8830.960479
-3483.03446,2771,9015.471694
-5555.080404,1173,9086.769034
-5196.423526,2295,9238.304285
-26749.606127,5001,9590.991446
-11818.014068,5001,9955.372804
-5941.018497,1352,10060.10801
-17503.992956,4165,10381.986002
-6578.979343,5001,10777.115612
-659.740539,708,10840.213323
-30663.20421,5001,11263.113673
-7776.503622,5001,11706.285082
-440.098651,578,11756.319907
-30362.649878,5001,12222.012067
-13022.694574,4371,12670.385056
-713.479014,590,12730.91218
-507.420369,488,12779.774575
-8061.580443,5001,13325.146115
-25482.592453,4458,13827.813225
-18701.719019,2208,14080.835911
-6706.668096,5001,14675.534502
-1947.957668,638,14759.366446
-1233.729775,856,14862.188151
-21751.304945,3320,15282.052395
-5638.942852,5001,15938.29616
-9704.675622,1709,16175.068094
-1692.738699,822,16287.396295
-17294.31926,5001,17014.83174
-586.839036,648,17109.004149
-574.025562,675,17208.062207
-567.854458,584,17301.470788
-826.453675,732,17410.295179
-1247.120652,929,17549.602426
-673.930863,445,17624.873602
-33544.011353,5001,18417.607461
-2102.120556,807,18555.057579
-1303.164583,752,18677.040375
-4044.978477,934,18829.884305
-455.742694,433,18909.693494
-4165.709429,873,19055.800265
-642.993159,587,19154.666268
