# {"t_start": 1590156303.264401, "env_id": "metak-v0"} 
r,l,t
-11020.666169,5001,139.205353
-5636.701118,5001,276.884927
-12023.722418,5001,423.288923
-7805.299888,5001,565.988197
-14967.181976,5001,719.092771
-5709.384058,5001,864.335137
-11839.884741,5001,1020.571244
-5427.871691,5001,1170.363062
-24565.101392,5001,1321.937524
-10190.790233,2336,1401.54319
-28778.783459,5001,1557.311924
-15251.55624,5001,1723.338625
-9105.903368,5001,1882.345729
-17060.115225,3020,1977.392278
-2146.90684,1591,2032.927021
-12171.050656,5001,2205.547831
-4479.125452,3299,2309.101271
-23219.245832,5001,2485.46749
-4867.491842,5001,2654.946112
-5508.922984,5001,2832.705421
-3777.981042,3043,2936.616435
-5933.779161,5001,3123.083266
-2506.042357,1606,3174.741584
-32883.559061,5001,3367.445507
-5792.061773,5001,3554.464739
-2256.44553,1675,3620.503333
-739.829948,689,3645.146459
-2558.600501,1386,3702.798077
-7803.129137,1376,3759.538417
-12204.770533,2048,3842.755813
-4088.399928,1432,3894.502254
-2938.736676,1308,3951.264049
-22226.960558,5001,4147.505666
-4241.038374,3531,4300.908242
-15253.917549,2400,4398.487604
-5861.237321,5001,4607.574764
-24740.982276,5001,4812.185706
-4387.254135,1472,4878.438271
-18579.21568,3226,5021.734027
-32350.346007,5001,5255.642804
-978.848214,991,5296.69145
-6743.402783,1351,5364.268394
-8126.560746,1454,5435.887131
-703.060571,611,5462.460285
-31558.541336,5001,5709.044865
-2586.923712,1381,5771.920883
-13492.661816,2177,5879.793275
-18936.480204,5001,6128.564014
-5358.449347,5001,6377.688938
-3226.270032,1354,6453.125847
-17056.445869,5001,6723.378292
-5868.82241,5001,7021.177563
-6151.025262,1475,7098.662277
-1671.830805,1001,7160.068434
-1044.002168,996,7213.352088
-2210.694752,1218,7285.838731
-485.88549,569,7315.297698
-4926.397734,5001,7614.581603
-4306.445535,1120,7676.089513
-1659.953363,818,7729.025424
-4139.086598,1425,7810.957924
-1848.205357,1210,7888.986205
-1933.185071,1092,7960.233495
-8408.874668,1681,8056.729823
-1620.47725,1145,8129.437801
-5103.334881,5001,8428.253523
-2064.426736,1418,8518.48549
-2469.195569,2327,8666.41409
-1226.995324,1082,8739.868935
-3883.832279,1335,8821.142393
-1366.261445,1060,8894.663981
-20556.562183,4334,9175.068256
-7284.348333,1257,9262.594074
-1495.646747,1115,9333.978868
-7842.528167,2545,9508.106915
-7779.98602,5001,9877.610655
-739.393357,747,9931.124248
-1415.433274,1081,10015.623251
-16095.193066,5001,10398.281278
-19320.035751,5001,10801.556334
-1841.984039,1351,10908.970422
-1150.838033,946,10992.394091
-1068.316087,1009,11073.767916
-2283.407882,1248,11184.846942
-28385.790476,5001,11618.424952
-11252.186662,2268,11823.006618
-3474.429307,827,11903.251618
-3175.729431,1369,12025.162508
-5220.967767,988,12122.404418
-8843.042803,5001,12618.942195
-3142.194732,905,12717.701591
-1306.096356,807,12799.586732
-1080.11566,661,12874.739733
-16118.34863,5001,13416.617418
-1603.488908,799,13502.850139
-14956.24148,5001,14078.859103
-4458.109667,1015,14193.687559
-1181.507323,898,14304.914866
-539.132322,560,14369.620281
-24560.001598,5001,14978.312772
-667.54707,735,15075.029844
-2218.338237,716,15162.662771
-734.831368,710,15249.966805
-6408.210021,1112,15396.120817
-29799.844547,4235,15957.656503
-22289.827329,5001,16667.369661
-5466.59485,5001,17406.254065
-3638.114858,965,17550.997247
-1055.127476,731,17669.793685
-25779.347552,4989,18462.724634
