# {"t_start": 1590156306.2087975, "env_id": "metak-v0"} 
r,l,t
-6456.420653,5001,136.276239
-32692.247821,5001,273.95836
-19802.845972,5001,420.361034
-30412.426123,5001,563.059299
-7078.585545,5001,716.165827
-24929.92626,5001,861.405335
-18102.2212,5001,1017.638736
-22977.938094,5001,1167.430454
-9534.250528,5001,1319.003208
-9044.891715,5001,1479.962825
-28230.265036,5001,1636.498924
-783.319416,962,1671.037363
-14468.863969,5001,1830.749506
-19162.031011,5001,2000.191656
-18887.908707,5001,2163.38549
-35730.010189,5001,2335.946322
-10318.541991,5001,2504.257225
-2002.082868,1190,2550.394362
-12064.716663,5001,2719.570903
-33851.195493,4066,2860.101962
-17478.053275,3687,2993.693164
-5420.972768,3014,3099.992516
-35134.058608,5001,3289.71564
-4543.474594,5001,3472.844836
-7995.288169,5001,3673.344729
-5408.763525,1399,3723.596836
-2652.943678,1737,3794.026505
-2742.580983,1173,3845.915138
-2361.668258,1246,3890.423506
-34437.939681,5001,4095.89994
-7003.106845,1639,4166.121078
-13777.109053,1744,4234.71908
-3228.834607,2448,4342.247188
-10671.651019,5001,4542.677974
-27665.259973,5001,4756.816667
-12680.285315,5001,4967.7055
-928.266174,1195,5021.430721
-8620.671261,5001,5255.429496
-1097.246588,955,5295.069691
-9576.046696,5001,5538.127929
-1640.51579,932,5579.098133
-1796.998153,1175,5638.546388
-8615.093336,5001,5884.153398
-3098.030697,940,5933.671019
-17045.745137,3206,6085.944937
-19598.425355,5001,6341.698515
-39820.680659,5001,6604.447445
-1152.712737,1205,6672.829059
-7509.929591,1038,6731.507554
-1076.979668,1107,6804.867101
-4194.994419,1625,6899.361308
-630.86579,770,6940.515261
-1106.850305,1073,7005.665262
-675.753603,691,7042.577094
-7371.344368,5001,7322.883163
-754.681933,954,7383.455176
-4175.207509,1302,7455.822338
-15227.640865,5001,7755.332722
-4320.78935,2375,7901.236817
-18946.903829,3506,8117.521138
-26425.130465,5001,8416.292794
-5688.014361,4720,8720.612139
-1514.50635,816,8771.041268
-10244.995078,5001,9091.551489
-962.653343,834,9151.49876
-20575.487377,5001,9488.332735
-5487.759588,946,9561.061635
-5259.113838,1293,9650.359211
-505.797639,626,9701.247472
-1938.010378,928,9765.972649
-1112.77421,952,9839.447315
-2259.34518,1433,9940.752977
-1183.700335,945,10015.795898
-13885.601251,2121,10177.840456
-7532.198588,1365,10278.615716
-1403.98573,1404,10390.154375
-5439.660143,1012,10473.094758
-1071.68708,879,10539.048424
-2062.319172,843,10602.848266
-27124.098397,5001,11019.078477
-12342.465594,5001,11449.486139
-6323.006256,5001,11902.034604
-1645.323929,820,11974.523775
-3356.400448,1149,12085.797467
-4825.483604,813,12160.386583
-1829.512407,780,12241.355935
-1051.936116,1045,12340.45816
-1906.030248,738,12411.91937
-7693.679739,1318,12549.085039
-1093.777956,650,12613.234061
-1928.768977,878,12709.289074
-3259.994706,1081,12818.605386
-1214.603875,844,12912.624754
-1859.307247,1204,13037.659782
-569.9299,614,13109.680078
-1548.117562,1039,13219.587133
-1087.820403,755,13300.001496
-4647.175119,1346,13452.584384
-18539.761607,5001,14026.936248
-810.675606,651,14099.771402
-18240.209095,5001,14695.811779
-23651.59835,5001,15326.057499
-1434.359856,726,15417.188428
-32426.67619,5001,16090.37531
-16609.72545,5001,16799.826682
-1073.425918,609,16887.291636
-1696.418329,825,17012.417532
-3873.891921,940,17149.460691
-1208.179934,868,17284.450452
-674.299097,717,17390.617707
-2305.3161,776,17507.071087
-5508.416052,4896,18285.44253
-899.192195,640,18386.817279
-19577.068264,5001,19226.186172
