# {"t_start": 1590156305.4411695, "env_id": "metak-v0"} 
r,l,t
-4683.256048,5001,137.039513
-27743.846084,5001,274.720788
-17239.307268,5001,421.124321
-30383.320777,5001,563.82297
-20196.580251,5001,716.922137
-17777.838602,5001,862.162803
-14607.539848,5001,1018.408385
-5064.910404,5001,1168.193686
-24375.191975,3406,1276.598459
-27443.259305,5001,1428.878297
-37541.730868,5001,1593.60648
-9675.193482,5001,1751.695641
-5314.53188,1335,1797.74465
-6161.435283,5001,1957.796709
-21516.950723,5001,2128.40924
-9214.274475,5001,2291.889368
-7151.883122,5001,2459.258071
-5028.515309,5001,2637.578419
-5213.203784,5001,2808.138585
-5796.850237,5001,2989.23301
-10290.35649,5001,3168.011786
-5765.73264,5001,3360.307005
-36028.431306,5001,3546.437705
-8847.987273,2652,3647.759769
-2051.404304,1656,3714.923801
-1906.877528,1725,3784.227604
-3615.166395,1506,3848.668838
-3137.257437,1381,3898.278292
-1813.499268,1588,3964.728422
-13964.384106,5001,4173.410882
-8621.841321,5001,4378.002614
-27349.892819,5001,4586.587887
-872.490394,962,4624.685747
-1308.564367,1040,4674.831756
-13172.054961,3991,4828.475133
-5416.43535,5001,5052.768534
-24333.649602,5001,5287.038382
-1224.043195,1090,5342.388783
-1484.197479,895,5381.40647
-1074.454522,1004,5433.725867
-1143.629171,901,5472.545901
-8269.451896,1472,5545.710908
-2490.82562,1249,5608.117428
-774.452693,819,5644.231276
-620.546993,683,5676.902474
-5389.466765,1253,5741.597722
-962.640805,801,5778.24724
-5070.639294,5001,6029.002269
-4819.810557,1556,6106.368156
-28500.360104,5001,6354.583694
-2596.500418,1407,6432.138497
-29656.928761,5001,6699.853096
-9410.127294,5001,6998.372982
-4294.129452,5001,7279.864374
-6894.258622,1715,7379.727987
-3882.551761,1246,7448.690234
-32159.033855,5001,7748.029265
-11727.244916,5001,8053.210836
-7755.298409,1704,8156.502919
-1202.02112,1198,8230.593459
-9523.575344,4923,8530.191191
-1561.798554,1010,8598.059336
-24742.553172,5001,8919.372241
-8322.691068,5001,9250.877454
-811.48344,790,9301.186145
-2055.771441,955,9362.491991
-895.803473,1019,9436.47015
-1760.500788,1065,9507.473759
-1035.829301,954,9581.537319
-1100.577543,852,9639.780414
-10742.251815,1551,9755.440098
-3450.436868,946,9820.830959
-978.265546,788,9883.4024
-6862.767528,1239,9971.189806
-1260.051222,787,10035.795568
-4386.136759,5001,10419.372627
-1218.692939,1200,10516.430699
-5640.946394,5001,10919.706125
-1287.724034,934,11002.157275
-6557.646126,1033,11085.921769
-707.291085,759,11156.021508
-5223.517496,1192,11255.365277
-34605.112073,5001,11698.484604
-776.431565,761,11764.328912
-7476.045957,3641,12103.912489
-32729.457051,5001,12599.079665
-5638.973705,2163,12825.045439
-1511.790051,916,12926.485518
-1539.151936,686,12997.515937
-1666.452934,685,13069.498987
-690.773298,763,13157.470406
-9615.458554,2366,13417.752335
-2338.665676,1063,13532.795126
-18419.299623,5001,14109.802272
-5942.636245,1030,14226.963934
-14312.09919,4836,14817.147357
-35118.429129,5001,15445.666739
-3761.88979,1032,15584.444414
-6202.481274,3813,16099.936637
-996.497282,887,16220.013758
-2534.588958,785,16327.920607
-1222.634697,771,16441.862028
-880.013884,774,16549.602875
-11162.068772,4172,17161.72999
-1747.767526,758,17280.508948
-992.822975,668,17379.348475
-3186.117337,1007,17530.573758
-1270.657327,644,17636.009758
-1898.15411,1077,17800.499691
-14732.265245,3090,18296.677799
-6464.24598,5001,19130.134866
