# {"t_start": 1590156301.0196097, "env_id": "metak-v0"} 
r,l,t
-6705.537239,5001,141.443767
-30069.76529,5001,279.124573
-12341.124703,5001,425.528709
-6282.267582,5001,568.226827
-25487.56234,5001,721.335151
-32366.336772,5001,866.577759
-17789.985799,5001,1022.812138
-4835.385774,5001,1172.602032
-18880.033697,3281,1277.412018
-16987.6643,5001,1429.667108
-7645.821266,5001,1594.39051
-24051.28158,5001,1752.415675
-9828.960195,5001,1911.988735
-5798.07145,5001,2082.375739
-27157.251983,5001,2247.250953
-3996.223702,2513,2335.999687
-5715.841995,5001,2504.135568
-26667.549717,5001,2673.693049
-14144.047451,5001,2852.125688
-2354.183804,1632,2911.081235
-4408.744654,5001,3089.475253
-5730.132835,5001,3278.960108
-9246.008253,5001,3461.500221
-4253.692667,5001,3653.484421
-5819.329685,5001,3858.208279
-3421.235886,1492,3920.697841
-33116.16332,5001,4117.11213
-10637.770327,1618,4192.83329
-13692.447738,5001,4393.061158
-26978.340651,5001,4602.221991
-11134.342327,5001,4807.147648
-4241.763672,1926,4891.329411
-29432.159084,5001,5116.423435
-7942.250402,5001,5352.907853
-1457.413444,793,5387.03604
-7744.546334,5001,5630.605821
-1465.408221,1046,5678.691081
-5540.542496,2607,5814.266597
-15434.954259,5001,6055.557646
-4533.95394,5001,6300.53537
-14087.10472,3480,6485.14108
-1099.961135,906,6537.987157
-812.979114,942,6585.966883
-2544.52327,930,6640.820961
-1077.738348,1085,6697.618375
-2404.275977,1127,6772.611034
-1766.480766,1246,6839.638431
-34302.240118,5001,7129.92491
-6799.567097,5001,7413.672121
-5136.966715,5001,7713.337905
-35079.225886,5001,8016.591974
-15205.078145,5001,8314.423279
-5511.266603,5001,8631.002779
-1270.071035,870,8683.405148
-1836.193936,1156,8761.671491
-1578.869196,1270,8839.655297
-20740.747923,5001,9169.22466
-8677.159312,2659,9345.893107
-782.651044,858,9408.824003
-1798.609425,932,9470.3408
-10783.856825,5001,9838.093144
-2809.337805,855,9898.364413
-4467.391632,797,9954.716482
-1319.754151,745,10015.544947
-3943.927763,981,10086.922731
-4891.462046,1500,10204.448475
-7370.259504,1428,10317.212843
-3364.201537,1000,10391.156026
-3256.578932,743,10447.112618
-621.294806,731,10508.666979
-31086.016063,5001,10910.894679
-22943.331342,5001,11345.060552
-2882.263432,1229,11447.372913
-18080.94264,5001,11899.331766
-834.081136,557,11948.038484
-19156.174903,3480,12282.848563
-5507.731536,779,12357.509417
-1273.866656,760,12430.961208
-455.412553,524,12489.828441
-5836.046343,969,12585.031412
-829.456312,909,12683.900036
-1786.190748,1209,12806.40275
-591.150132,640,12879.61473
-4983.58083,875,12969.654881
-1687.272588,915,13064.314281
-1055.266833,913,13168.664934
-1505.536555,934,13267.654956
-2397.977302,775,13358.452204
-5759.854694,957,13461.362118
-12978.148005,5001,14035.874973
-1103.329017,844,14130.65893
-9850.998077,5001,14727.844338
-2198.823993,925,14846.417621
-7244.173255,5001,15476.180705
-1709.073617,637,15564.708729
-27701.86479,5001,16239.498136
-16996.597939,5001,16964.113448
-16588.693444,5001,17721.997434
-66.66353,612,17815.807954
-1447.476068,982,17974.856566
-754.116831,660,18077.504753
-3502.740135,886,18223.73
-1482.607605,729,18338.365119
-2437.4227,714,18451.977933
-2987.234941,649,18564.380978
-2322.678797,726,18682.034116
-3280.021383,771,18808.06306
-1389.564722,757,18941.479758
