# {"t_start": 1590156302.7656674, "env_id": "metak-v0"} 
r,l,t
-5967.841623,5001,139.70156
-17844.280475,5001,277.38077
-5086.109255,5001,423.787976
-6378.042238,5001,566.485395
-5967.085457,5001,719.590187
-52203.137181,5001,864.834022
-10966.514021,5001,1021.068976
-7070.474059,5001,1170.857896
-18398.542257,5001,1322.435912
-3033.38145,1945,1384.10913
-16089.873988,5001,1546.585806
-12410.017613,5001,1703.878485
-23167.929088,5001,1871.762841
-6255.904016,5001,2033.29679
-16339.229198,5001,2205.906147
-6601.128007,5001,2370.281312
-27529.088653,5001,2547.196783
-14070.161564,5001,2716.034891
-30002.89,4199,2861.140966
-6185.906018,2910,2961.910212
-19488.560901,3186,3081.539973
-4278.917129,2921,3184.107917
-8467.017664,5001,3376.367647
-6830.337307,1299,3418.388043
-10517.899334,2016,3495.465459
-34214.108148,5001,3696.897963
-1642.876354,1495,3758.251729
-9571.337986,3914,3917.263725
-7789.548249,2696,4023.67376
-10280.276064,5001,4227.460633
-33503.128084,5001,4439.470062
-17677.203386,5001,4642.294002
-6740.300451,4808,4845.86268
-3004.958889,1563,4908.540123
-890.766612,954,4955.047076
-761.642848,882,4989.253685
-9851.517629,1449,5055.042726
-4006.535077,878,5091.494305
-1089.653237,948,5140.087864
-11720.491459,1672,5225.789041
-10595.859265,5001,5458.192033
-1170.798763,970,5508.648891
-13209.167053,2340,5619.146875
-2451.779128,885,5659.332597
-4634.513612,2538,5783.640875
-7597.118987,3309,5949.547799
-5569.668899,1416,6021.573811
-2127.365361,1461,6086.546189
-1306.379947,1157,6148.037098
-1945.052144,1091,6197.382711
-11039.063521,5001,6460.514782
-7808.236023,5001,6731.874839
-12921.591289,5001,7029.587162
-6154.170972,5001,7309.869144
-704.28991,604,7349.659246
-1365.163846,1073,7409.059505
-7005.836308,5001,7700.271014
-16152.645788,2994,7888.481804
-975.75082,1016,7947.6524
-1718.738314,1216,8024.904399
-1090.976923,1113,8096.149319
-2890.222609,2624,8251.487808
-1187.613499,1144,8315.828671
-1150.323907,980,8379.973897
-11680.979918,5001,8691.165502
-493.942939,964,8758.125811
-6636.815147,1374,8842.380661
-5714.982981,1106,8917.956175
-8066.36447,5001,9241.634911
-14907.632154,5001,9594.317926
-31968.011484,5001,9958.697989
-30149.624342,5001,10346.62623
-7004.265104,1563,10470.534062
-2928.251343,811,10531.641529
-990.309808,832,10594.708016
-888.938566,810,10664.342723
-4323.454455,1097,10749.069912
-15440.290913,5001,11173.710384
-10346.859159,5001,11607.197171
-14287.830487,2382,11821.313023
-35435.920012,5001,12298.780406
-1663.257901,1619,12462.953532
-665.673554,681,12529.719565
-2852.198967,1223,12658.194006
-6745.485536,1105,12770.02063
-1749.853906,1084,12888.678462
-2055.39621,859,12977.125244
-1142.347013,828,13062.917802
-585.307009,690,13143.653759
-25246.105556,4655,13660.054104
-20630.773532,5001,14234.253793
-1311.025989,1564,14422.899957
-20088.437076,4232,14940.242718
-3458.623845,1111,15082.92448
-1329.376772,1003,15205.561872
-2523.551844,697,15299.429193
-6085.845245,937,15416.451321
-1047.35081,626,15495.658342
-1358.035434,755,15599.720746
-557.772211,700,15689.802277
-662.863401,642,15773.290178
-1486.121114,1087,15923.300298
-484.406925,557,15996.461818
-371.56575,512,16064.958177
-1827.953303,1111,16223.386451
-31159.613958,5001,16940.462464
-15475.731509,5001,17704.165361
-12420.564328,5001,18500.501379
-4365.938519,659,18614.506659
-496.218979,585,18709.964614
-364.987286,421,18778.884654
