# {"t_start": 1589750783.7439208, "env_id": "metak-v0"} 
r,l,t
-2343.539487,5001,112.955792
-2350.963125,5001,229.321708
-2274.016096,5001,355.110723
-2289.312978,5001,475.370757
-2283.286779,5001,610.391178
-652.331303,1455,646.840811
-1326.689593,2881,737.860862
-1131.428054,2464,808.389636
-495.925668,1077,845.795051
-562.734025,1222,880.847214
-342.098911,742,909.935259
-520.258378,1132,941.704999
-486.587385,1059,978.965129
-426.20132,926,1005.615786
-1301.061087,2832,1092.197288
-384.643339,832,1125.803665
-437.9195,946,1154.52525
-361.200647,787,1187.025872
-2295.440271,5001,1356.626863
-503.890062,1106,1398.16612
-323.601871,702,1419.474356
-525.650132,1137,1464.065912
-215.351043,468,1478.511943
-798.458456,1739,1539.421556
-417.734026,904,1568.44439
-306.289458,666,1589.750569
-253.78362,549,1614.260464
-210.262038,454,1628.947654
-337.951419,730,1652.537633
-383.900078,834,1685.681738
-247.096826,533,1703.221499
-2345.000346,5001,1883.510035
-2244.588652,5001,2076.004833
-406.586617,893,2107.098542
-342.298479,740,2139.759595
-441.561322,958,2172.644809
-145.38972,315,2183.345655
-329.043085,711,2216.337589
-379.933631,823,2244.187662
-199.108371,430,2259.13149
-737.908849,1605,2320.5493
-344.139565,742,2345.713689
-289.435098,627,2375.160553
-566.926287,1232,2417.362581
-386.06119,837,2453.935221
-281.321236,612,2474.446211
-311.417441,675,2499.004904
-1088.999075,2378,2599.34833
-418.866353,906,2645.298182
-1399.251771,3049,2759.380105
-213.22966,458,2784.13035
-396.244456,856,2813.76004
-238.854069,515,2832.867129
-334.215525,725,2867.021901
-1193.571276,2598,2971.779765
-221.341211,479,2989.809603
-354.646929,772,3019.781301
-226.39541,492,3045.650391
-413.136281,897,3078.699906
-343.8271,742,3114.357928
-207.647676,453,3131.958941
-273.83975,589,3154.452438
-289.402883,628,3178.752743
-186.645003,406,3201.217856
-340.096715,740,3228.010748
-200.811675,437,3244.003053
-279.66331,608,3266.234552
-377.004687,819,3304.002933
-281.652385,613,3326.882247
-173.522767,376,3340.225935
-2310.010822,5001,3549.462352
-2384.849156,5001,3750.06859
-456.916009,1178,3800.654348
-201.038922,434,3815.78289
-308.387988,673,3841.099559
-325.233076,706,3873.854043
-657.505626,1433,3926.688572
-301.042309,650,3958.248437
-239.303797,516,3976.775749
-422.482153,916,4010.820251
-2252.295242,5001,4224.757041
-262.540341,583,4247.528329
-261.700196,568,4270.466555
-395.884552,865,4310.852045
-342.789975,745,4339.844802
-229.74375,497,4359.710664
-174.50612,380,4382.984188
-254.957636,549,4404.206777
-381.290992,832,4438.050826
-377.931333,826,4480.184204
-390.851506,855,4515.41019
-287.766123,625,4542.04069
-249.989911,538,4571.366358
-387.863417,848,4605.946408
-312.832287,675,4633.874717
-164.578764,356,4656.016592
-429.604413,933,4695.845461
-277.438139,604,4721.347172
-274.777674,594,4752.659353
-277.920426,608,4778.987691
-375.690758,818,4813.154773
-261.64437,566,4844.179935
-171.757769,375,4860.125333
-231.295249,500,4880.973069
-239.334378,517,4903.171505
-372.963858,816,4945.126266
-320.515092,702,4974.488157
-291.948938,633,5002.037954
-274.10079,599,5034.594076
-224.464381,486,5055.077182
-282.971358,613,5079.68228
-362.442216,793,5120.206252
-340.316034,744,5150.62433
-282.07264,613,5176.389808
-245.849541,526,5198.415713
-745.258338,1623,5275.420381
-253.387488,550,5297.970128
-286.186671,622,5332.580586
-255.450007,556,5356.56905
-227.271329,498,5378.651945
-270.548801,584,5411.185925
-176.146522,384,5427.439068
-379.151632,825,5461.870797
-287.053352,629,5489.184187
-377.984978,824,5532.793263
-227.288165,490,5554.314759
-385.452544,844,5599.180228
-363.571333,796,5634.549651
-205.393712,443,5655.598606
-225.798986,497,5677.406799
-222.13602,482,5705.701792
-336.56271,728,5738.700152
-185.88025,404,5757.570787
-243.783302,534,5780.602274
