# {"t_start": 1589750782.4886947, "env_id": "metak-v0"} 
r,l,t
-2434.791765,5001,114.211075
-2255.54398,5001,230.576527
-2307.49125,5001,356.362571
-2432.798539,5001,476.625109
-621.107792,1764,521.004577
-1524.051803,3312,613.439516
-808.675654,1755,666.232361
-575.351698,1247,698.727266
-2291.99759,5000,852.45256
-333.050942,726,873.436198
-401.412212,870,898.489295
-354.848534,769,929.108326
-2303.766275,5001,1083.505368
-276.528742,626,1109.597528
-346.951738,755,1133.138506
-466.637517,1008,1164.417254
-278.361557,603,1190.653645
-275.191967,595,1209.085324
-473.414431,1021,1241.226578
-348.754561,755,1272.933058
-2082.819043,4555,1427.529677
-471.674712,1023,1467.974686
-726.498022,1579,1517.433535
-327.978936,706,1546.408909
-446.117012,966,1577.04022
-2324.935348,5001,1759.73993
-2463.021056,5001,1940.719211
-2127.113323,5001,2134.905416
-260.538214,591,2155.323987
-362.278844,787,2182.594775
-200.390454,432,2197.02754
-380.699998,823,2234.284019
-240.665496,520,2251.441387
-285.132946,616,2272.643088
-389.110028,842,2308.483972
-342.623087,742,2332.677178
-422.31364,918,2371.840232
-291.698602,634,2393.421074
-577.118907,1253,2437.174344
-483.552696,1062,2481.533732
-305.770637,663,2505.412642
-330.585325,718,2542.98124
-285.86396,619,2566.390956
-234.271279,506,2586.553923
-388.209777,838,2627.202918
-440.749795,959,2663.653862
-342.927866,742,2690.872787
-320.668323,692,2722.864228
-321.266288,695,2746.545102
-589.481437,1285,2799.768508
-341.564543,739,2825.649086
-343.158812,742,2852.51454
-355.342717,770,2887.892927
-212.428521,462,2906.309416
-289.587851,622,2929.217024
-288.928556,624,2961.15402
-345.680893,749,2988.479839
-286.859532,619,3012.590891
-210.265,457,3037.650958
-185.560823,402,3052.309994
-310.384872,670,3077.353961
-397.921166,862,3117.711397
-359.475018,774,3147.260283
-240.856509,521,3166.234375
-423.777174,920,3208.674901
-278.999204,600,3231.172523
-257.071053,561,3251.813723
-364.189882,789,3287.914232
-436.949719,950,3323.282743
-172.611461,374,3336.800454
-407.381106,881,3377.547812
-298.674511,645,3401.583826
-343.403049,744,3429.087773
-150.004781,324,3440.051783
-405.540589,877,3480.633941
-373.645198,806,3510.520124
-347.98074,758,3546.670719
-371.947285,809,3577.114843
-269.155095,587,3599.107556
-205.171569,447,3623.738389
-446.435265,972,3660.987604
-230.446086,497,3679.465714
-2567.925676,5001,3883.444918
-386.743532,1396,3934.230622
-621.838732,1361,3992.052786
-357.450051,778,4021.446652
-138.667507,298,4040.635443
-331.120905,719,4068.003035
-284.286801,615,4090.844154
-278.022305,600,4121.011549
-215.484074,463,4138.536039
-204.889406,439,4155.338273
-343.582833,748,4183.553643
-246.457305,531,4212.83602
-348.673121,756,4241.954856
-430.627045,936,4278.927707
-324.836344,704,4313.783007
-364.340068,787,4344.123306
-279.712565,604,4367.585534
-407.204629,889,4410.440441
-232.336351,505,4431.917758
-280.22882,606,4457.165988
-253.381162,547,4487.55635
-271.93703,584,4511.463411
-219.143552,477,4530.74315
-242.941128,527,4552.952663
-309.410187,672,4587.488029
-207.377453,445,4606.268912
-266.926408,575,4629.801664
-321.465739,698,4666.713362
-359.026621,782,4700.227501
-183.826287,399,4716.883793
-240.63359,523,4737.900022
-244.60301,536,4768.654384
-267.060081,580,4792.533988
-349.633684,760,4824.550998
-545.510005,1185,4881.655602
-335.971525,731,4912.747219
-326.356952,710,4950.094142
-234.172815,507,4971.189447
-276.098665,602,4997.717251
-391.27806,847,5040.914198
-411.389484,901,5077.790744
-152.076702,329,5091.904052
-415.13787,904,5136.069269
-179.416998,390,5152.599185
-267.564925,579,5176.527409
-268.139915,585,5201.480266
-307.416612,672,5237.212842
-313.735549,684,5265.919993
-359.671133,786,5299.39064
-312.993498,688,5336.885906
-183.753163,395,5354.076617
-341.112826,743,5386.747306
-289.497129,627,5420.405575
-362.20369,790,5454.511402
-340.041544,745,5485.694009
-355.528602,777,5527.106783
-271.659091,588,5552.700094
-235.313227,515,5575.397805
-346.296731,755,5616.699869
-245.375356,534,5641.722152
-278.250131,601,5668.284121
-352.736522,770,5710.035931
-205.239223,450,5730.054708
-256.778963,561,5755.860083
-327.657159,718,5786.758549
