# {"t_start": 1589750783.7879877, "env_id": "metak-v0"} 
r,l,t
-2356.992521,5001,112.910923
-2444.128047,5001,229.275581
-2133.189391,5001,355.061885
-2323.793776,5001,475.326086
-1113.98911,2466,537.352565
-752.739391,1635,581.686034
-620.233692,1343,620.938323
-571.569306,1237,661.008634
-1068.704394,2325,729.536633
-510.393926,1108,757.634751
-623.77201,1354,798.947552
-396.189548,859,822.459955
-446.231215,969,857.379774
-392.929983,849,882.652776
-438.067251,952,917.280759
-477.532159,1038,946.482538
-951.548819,2068,1012.565274
-361.247587,782,1041.498755
-328.530443,713,1061.697527
-446.077124,965,1088.830524
-349.973308,758,1119.78199
-1776.355201,3848,1254.975812
-1650.516472,3575,1371.138095
-360.560281,786,1402.968291
-310.149033,676,1424.348423
-305.630351,660,1445.512805
-316.306906,684,1474.715395
-354.744942,771,1498.782688
-458.366976,990,1536.172583
-367.58287,794,1561.636626
-299.95107,650,1582.291932
-270.653709,587,1608.607389
-268.378641,580,1626.941926
-311.949388,673,1648.721023
-436.210414,942,1685.231219
-357.736698,773,1710.285743
-264.92869,573,1729.644633
-273.821409,590,1756.478928
-363.203225,785,1781.443726
-372.801053,807,1808.81707
-312.71789,677,1839.701197
-339.152223,731,1863.649929
-320.559019,692,1886.072721
-365.468917,792,1920.700584
-384.292587,828,1948.190182
-486.915683,1057,1992.498485
-306.003867,661,2014.989352
-479.509156,1038,2057.600056
-386.554802,835,2086.032989
-229.777171,499,2103.194129
-331.458967,714,2135.592913
-439.533706,954,2168.401296
-311.679588,674,2191.788962
-399.331558,867,2230.072269
-288.558083,626,2251.15252
-311.878237,674,2273.785892
-247.037038,536,2299.631037
-302.261453,653,2321.089155
-279.338432,604,2341.418283
-318.242868,689,2372.893533
-330.821192,717,2396.819376
-377.812075,819,2426.204797
-341.166025,739,2458.996543
-415.583362,901,2490.129929
-383.921767,831,2531.416599
-253.031432,542,2552.353808
-277.933045,601,2574.315389
-279.714452,605,2597.945517
-324.079012,700,2633.764103
-383.967042,830,2666.392471
-402.261039,872,2704.457683
-368.295269,798,2732.577115
-212.364186,462,2748.566133
-257.444692,551,2767.272835
-1387.301747,3023,2892.021591
-293.507859,634,2915.583139
-326.42136,703,2950.368969
-389.157203,841,2981.753109
-186.599543,404,2997.834706
-198.689628,430,3013.754405
-2454.14274,5001,3224.324059
-752.018371,1908,3302.291846
-308.677372,667,3327.04372
-516.447774,1121,3376.405044
-304.12643,660,3400.884198
-402.454797,873,3433.359117
-174.686328,376,3454.31424
-361.046688,785,3483.260481
-391.761001,854,3515.151381
-298.661586,648,3547.235729
-269.120986,582,3568.983192
-615.80632,1342,3626.918916
-290.397017,631,3651.128593
-210.780709,457,3668.781172
-423.869707,922,3709.852295
-345.287404,750,3736.524134
-424.44079,923,3770.459224
-293.060742,640,3801.00395
-844.558701,1833,3874.890742
-333.451784,721,3902.014213
-159.98149,347,3914.145815
-370.639008,806,3950.906174
-247.903364,537,3970.846536
-644.256003,1404,4031.526128
-356.286143,774,4061.096504
-242.13608,518,4080.681873
-196.485828,421,4096.057465
-236.151939,514,4123.063036
-268.988531,587,4145.198957
-335.150292,723,4172.483286
-456.799748,994,4219.42748
-2434.031128,5001,4432.045213
-2199.405947,5001,4661.230685
-305.270674,670,4689.863736
-235.307449,515,4711.459027
-409.942416,891,4755.86339
-201.649432,439,4774.345803
-325.868263,711,4803.464242
-364.834571,796,4845.109842
-503.040452,1101,4891.399307
-250.626749,542,4914.184684
-236.786661,516,4943.833989
-305.198841,661,4971.531305
-233.517681,506,4993.682866
-385.4504,839,5036.368165
-167.27951,364,5051.493605
-258.436124,565,5074.15532
-296.134117,645,5101.038441
-278.943588,604,5133.294891
-311.93656,673,5161.014217
-194.262273,419,5179.193714
-329.122437,716,5217.083857
-392.735645,858,5253.351042
-256.796503,556,5277.545269
-275.379664,602,5310.479113
-265.314822,576,5334.635726
-181.246924,395,5351.786444
-276.434306,595,5378.05195
-150.684494,327,5392.161619
-356.233429,776,5432.679761
-307.895897,671,5460.505222
-337.550996,737,5500.020992
-259.898373,570,5524.833698
-205.412198,447,5544.366845
-358.644605,777,5578.608017
-259.382433,566,5611.281783
-303.816547,663,5642.455279
-406.593977,888,5681.878175
-219.113884,471,5709.98104
-185.958338,403,5727.512001
-357.766923,780,5763.035043
-149.190481,324,5777.114069
