# {"t_start": 1589750778.8451858, "env_id": "metak-v0"} 
r,l,t
-2397.345839,5001,117.828695
-2285.593018,5001,234.195718
-813.878378,1884,279.853377
-946.425169,2055,330.541927
-2326.730745,5001,458.532471
-2303.122481,5001,583.104664
-575.295389,1296,621.094904
-664.122055,1441,665.742661
-514.322919,1115,694.608092
-478.5741,1038,729.916743
-1990.31216,4339,858.725135
-466.644969,1015,888.884399
-348.964926,756,918.121612
-479.06549,1038,946.764292
-492.744674,1067,984.495934
-455.002006,988,1012.395223
-399.616196,869,1036.686763
-333.605269,724,1064.300586
-484.866423,1049,1094.092956
-527.086937,1144,1136.309612
-361.351547,781,1160.557436
-375.747672,810,1193.420045
-479.491517,1036,1226.648059
-694.661398,1509,1280.921255
-340.660854,738,1303.311717
-329.241581,714,1333.181172
-405.291992,877,1359.354963
-437.791869,942,1395.23768
-363.329413,786,1419.726922
-423.240759,915,1448.897872
-632.641843,1371,1500.3373
-673.761079,1466,1552.782169
-325.511321,704,1575.187992
-414.141197,892,1611.015149
-338.558565,732,1634.240449
-409.136541,886,1662.304698
-315.067334,683,1691.168648
-347.722765,752,1715.367026
-373.988052,809,1741.887784
-359.085256,779,1775.37632
-330.358093,714,1799.01107
-377.948387,821,1833.970554
-291.924311,631,1855.273302
-298.018858,642,1876.25933
-2292.263252,5001,2068.059619
-343.972994,768,2094.363996
-451.250297,976,2127.848776
-243.116013,527,2153.814341
-273.702581,590,2174.222386
-383.201799,830,2202.514715
-305.768386,661,2233.998874
-344.360643,746,2259.17568
-375.003749,812,2286.516277
-405.746975,879,2323.574911
-248.648592,534,2341.684658
-239.33201,520,2359.755052
-396.470569,858,2395.904367
-275.718128,598,2417.026665
-342.62089,741,2450.526039
-300.213896,652,2473.019946
-298.018644,647,2495.313946
-396.649364,859,2537.615636
-296.888392,643,2562.572537
-150.72397,326,2574.804848
-750.994106,1632,2645.929823
-1759.335245,3863,2799.388947
-290.438139,627,2820.926749
-255.005439,553,2841.800143
-279.088898,605,2871.436062
-311.091332,676,2895.61148
-458.416464,995,2933.512252
-357.180904,771,2970.274703
-294.586138,634,2994.102091
-418.58009,907,3036.869558
-329.642888,711,3062.980821
-437.060425,947,3098.618446
-200.369676,434,3122.484242
-295.020264,637,3146.966423
-212.909867,460,3164.494007
-332.86317,720,3192.119031
-172.124868,373,3212.678399
-473.031108,1030,3250.953758
-221.457294,479,3267.960782
-226.253353,489,3293.868539
-187.86684,404,3308.673697
-184.807514,404,3323.889538
-308.733066,670,3348.325541
-340.311145,736,3383.821799
-430.576674,935,3418.542422
-836.413137,1832,3493.545316
-295.370184,642,3517.209311
-212.546877,458,3541.708809
-251.331388,548,3562.656428
-322.154464,694,3588.74527
-206.392715,446,3605.759723
-384.53769,834,3645.317261
-256.270012,552,3666.101405
-384.698166,833,3696.695607
-208.857917,456,3720.575705
-293.112277,640,3743.830178
-186.179945,402,3758.218461
-293.239826,635,3788.912984
-208.912783,451,3805.290192
-224.478448,487,3822.665226
-1152.118908,2555,3923.76349
-357.37174,775,3959.009322
-333.579173,726,3986.14211
-260.423933,561,4006.815566
-294.911557,643,4039.603551
-246.372507,541,4060.362301
-350.444242,758,4088.596926
-256.367688,551,4108.754202
-448.492475,976,4153.689459
-203.487071,439,4170.594783
-226.552406,489,4188.901378
-300.90007,649,4222.677921
-395.381707,860,4256.429473
-203.282251,440,4273.617041
-476.851031,1038,4321.022466
-353.302747,760,4350.892963
-264.313963,581,4373.295419
-278.063823,599,4405.108332
-346.614893,751,4436.258895
-338.360085,733,4473.628697
-380.703719,831,4508.572713
-365.631166,790,4541.083511
-192.930973,417,4565.837391
-321.502594,700,4594.181466
-462.371521,1002,4635.957777
-371.866387,806,4676.996717
-224.84873,484,4698.263629
-179.391043,391,4714.33602
-329.111731,715,4750.560272
-328.301711,710,4781.192462
-341.884531,741,4812.273129
-292.583675,639,4846.377595
-338.040489,735,4876.969829
-302.385638,657,4904.89299
-188.07637,407,4922.234267
-408.871218,891,4967.377252
-231.892265,502,4989.648254
-326.235695,713,5019.120639
-384.133469,837,5061.879645
-347.969885,755,5093.19881
-780.044358,1701,5170.32054
-215.408749,467,5189.890061
-297.532403,643,5225.27924
-328.18452,714,5255.626222
-284.87875,614,5281.737464
-348.675789,761,5321.320399
-267.062876,582,5346.456645
-344.802418,755,5378.768574
-282.551061,618,5413.571497
-350.010296,766,5445.623344
-250.285002,542,5468.362205
-303.384552,659,5504.629682
-265.218676,579,5529.893555
-268.71714,580,5554.907469
-228.690372,500,5577.25515
-346.948977,760,5618.726213
-195.703717,428,5637.266422
-276.726066,597,5665.750404
-417.948722,913,5713.203113
-358.35724,785,5748.35179
-230.50453,502,5771.052997
