# {"t_start": 1589750781.1244678, "env_id": "metak-v0"} 
r,l,t
-2460.694667,5001,115.559653
-2322.109033,5001,231.925029
-2264.299532,5001,357.716098
-2233.574788,5001,477.976472
-2272.92143,5001,613.00012
-834.092653,1841,667.918633
-716.321579,1552,708.42098
-415.553183,901,739.417705
-1976.531793,4304,869.196141
-2297.357865,5001,1026.498897
-315.355357,700,1053.547357
-419.394473,908,1078.413224
-1407.223342,3059,1186.896675
-256.83562,557,1203.851886
-260.012271,564,1221.947631
-2590.617204,5001,1398.546141
-746.155895,2244,1476.600739
-261.042243,568,1494.74885
-323.959347,703,1516.716594
-486.594505,1050,1555.668678
-343.66123,744,1580.225865
-402.945587,872,1615.143566
-376.406917,812,1640.715228
-369.788782,801,1665.74106
-284.874093,619,1693.304414
-341.550478,736,1716.845191
-412.625601,895,1754.459663
-424.143626,915,1783.787555
-326.221214,702,1807.721911
-342.143836,740,1840.322358
-319.976369,692,1863.265004
-304.497694,657,1884.635716
-361.719748,783,1918.739535
-150.544267,327,1929.131824
-341.378307,737,1954.438389
-269.262972,581,1982.452307
-224.567974,485,1999.988515
-251.583683,541,2017.331811
-314.047444,678,2039.493892
-411.849363,889,2077.955469
-386.121977,836,2106.616829
-407.423774,878,2144.561165
-381.230146,824,2172.845489
-251.971382,542,2191.80527
-392.01114,853,2229.563567
-1256.077514,2746,2328.875405
-357.130462,773,2355.909201
-2599.539374,5001,2559.227039
-1807.81813,4575,2744.398519
-2563.430931,5001,2949.113734
-1135.209488,3021,3070.265872
-2325.709536,5001,3272.73639
-1269.14778,2774,3390.512224
-345.978557,749,3418.724367
-310.742776,672,3450.268559
-279.261365,602,3473.059425
-406.839455,884,3505.454862
-267.182973,577,3534.297534
-228.863571,494,3553.438302
-277.022897,594,3575.895093
-226.435022,494,3594.523893
-225.388907,490,3620.432497
-177.11914,380,3635.059948
-285.962974,616,3658.422967
-135.962738,295,3669.70804
-275.526521,596,3691.435456
-396.807236,862,3730.301197
-269.945199,582,3751.043666
-273.38038,596,3772.989636
-220.452632,476,3797.5888
-274.09341,597,3818.970993
-213.546533,458,3835.89064
-303.443616,660,3868.039402
-312.050876,670,3891.747366
-166.406191,359,3905.701723
-170.926381,369,3918.666235
-184.008801,400,3933.189034
-270.356037,587,3962.609238
-171.845173,373,3976.021075
-552.394117,1211,4021.124696
-284.344939,614,4052.894596
-296.439442,640,4077.417017
-401.628197,877,4109.238921
-224.190562,487,4135.640718
-202.308633,437,4152.439948
-287.562185,626,4175.923839
-202.17354,436,4192.821769
-504.020072,1093,4243.606791
-172.003245,373,4258.421978
-196.682021,425,4275.162866
-294.637525,639,4306.772863
-305.971799,669,4332.966547
-236.969231,511,4353.488138
-255.730978,553,4383.06496
-237.345013,513,4402.982211
-158.638111,343,4416.735922
-273.220588,593,4441.391299
-270.642127,587,4473.213332
-348.316846,759,4504.98422
-389.631167,849,4540.150918
-1249.175995,2723,4667.555053
-328.637661,717,4698.126241
-281.453307,616,4724.146218
-251.350995,549,4753.643058
-162.912693,354,4769.285231
-420.541163,917,4806.735577
-296.700282,647,4841.943147
-259.995062,562,4865.298873
-426.510843,932,4905.211733
-255.95978,557,4936.286874
-145.948836,314,4949.129847
-577.156357,1262,5002.887725
-159.113398,348,5017.49419
-261.728753,565,5049.003367
-361.676297,789,5081.002327
-269.183373,581,5105.051386
-303.116368,660,5139.610385
-281.533814,615,5165.499065
-347.402911,754,5196.723803
-171.111796,371,5220.981561
-234.82442,505,5242.325018
-354.622066,774,5275.169102
-166.090478,365,5290.195601
-262.1903,566,5321.924664
-346.171,757,5354.623776
-255.411778,556,5378.768047
-313.877138,681,5415.84836
-486.014714,1062,5460.237488
-212.064995,457,5480.251317
-335.521265,728,5519.445046
-164.73983,356,5534.776607
-301.188666,655,5564.226732
-335.450623,737,5603.520164
-206.697998,446,5623.865254
-168.976201,367,5640.719363
-225.506809,492,5663.294853
-286.358791,623,5698.549681
-461.285523,1008,5743.183151
-316.991038,694,5774.015347
