# {"t_start": 1589750783.215968, "env_id": "metak-v0"} 
r,l,t
-2390.61455,5001,113.476402
-2517.084019,5001,229.841789
-2202.214184,5001,355.640973
-2181.102224,5001,475.89115
-2259.567412,5001,610.916074
-553.718376,1220,640.581545
-627.708402,1363,685.414891
-501.598531,1090,721.212553
-624.915976,1353,756.155049
-740.169618,1611,804.367038
-398.48621,860,827.926877
-2492.312141,5001,993.570596
-1987.678342,4701,1144.311619
-432.865063,937,1180.571897
-288.777099,628,1199.830272
-390.128976,844,1226.864807
-363.317693,783,1259.926405
-331.562832,719,1281.785387
-377.39306,816,1306.468275
-169.018372,365,1325.560654
-227.978031,495,1340.124748
-343.07632,739,1362.48808
-299.920945,650,1389.360757
-332.294604,720,1411.2287
-451.292902,978,1442.623899
-237.356928,512,1467.374948
-352.473505,758,1490.734238
-376.461426,815,1516.492338
-354.267671,765,1547.099506
-388.354872,842,1573.917462
-285.33953,616,1593.432299
-427.280794,929,1630.715213
-427.574601,924,1659.444826
-295.393442,638,1687.392011
-326.605446,708,1710.036472
-399.06275,866,1738.495626
-395.530385,857,1774.335951
-197.815613,429,1788.390824
-334.228432,723,1813.070881
-377.913311,821,1847.773033
-268.405758,582,1866.959945
-408.769354,886,1903.664703
-333.739166,721,1928.021219
-261.322006,565,1946.879951
-426.622768,923,1986.935013
-330.402127,718,2011.252612
-424.430389,915,2041.318388
-357.907451,771,2075.722771
-186.192379,404,2089.584218
-246.698052,532,2108.243777
-929.218078,2020,2185.060045
-350.783463,761,2219.304842
-433.112156,942,2252.078341
-350.265916,760,2277.371284
-288.932787,627,2305.935649
-435.945779,945,2337.889269
-355.151656,768,2371.467427
-436.197028,945,2404.823994
-281.466566,610,2425.711925
-411.702688,890,2463.761718
-213.909325,461,2479.485272
-294.67873,641,2502.445567
-227.450264,492,2530.903064
-296.457681,641,2556.443222
-346.918783,750,2584.975554
-387.956023,838,2625.711807
-278.556366,604,2650.333447
-168.14266,363,2662.593117
-356.472044,769,2690.74689
-324.5921,698,2722.857926
-258.354126,561,2741.925042
-282.344704,609,2762.991299
-447.326391,972,2804.825476
-284.973111,617,2827.342594
-381.249194,825,2864.870015
-222.664302,484,2882.613711
-220.095392,473,2901.033727
-453.57908,985,2945.297749
-234.531455,510,2964.318025
-214.059877,457,2981.46565
-393.41015,852,3014.102206
-314.382714,681,3047.408613
-276.331864,600,3069.290062
-397.249219,859,3101.681149
-291.334575,627,3133.47706
-243.197767,527,3153.83394
-357.767558,775,3183.54912
-179.955938,390,3204.60201
-316.945796,688,3230.596689
-346.89465,753,3258.010018
-257.564194,553,3285.493212
-293.436701,637,3308.889994
-236.150477,508,3328.431152
-306.667197,664,3352.447469
-182.516249,395,3375.045191
-2332.330342,5001,3576.061674
-2133.610991,4748,3767.291457
-917.50877,1990,3846.775548
-2364.832233,5001,4055.35798
-1002.15724,2279,4148.63685
-386.751792,836,4180.425717
-142.637556,307,4192.386622
-251.716529,547,4221.565378
-329.082223,718,4249.834428
-581.608099,1268,4306.656469
-310.988362,674,4332.546685
-199.072642,433,4350.071567
-371.023777,807,4389.717449
-383.14102,834,4423.562944
-331.275792,723,4453.014569
-454.114706,989,4502.013603
-380.452675,829,4535.819024
-181.366197,388,4551.810652
-217.745614,468,4578.453539
-197.175791,428,4596.176584
-348.739195,757,4627.14483
-240.009202,526,4656.861761
-234.615891,507,4678.072273
-172.777965,376,4694.658948
-588.31345,1280,4755.039334
-254.519486,548,4778.344977
-323.078205,708,4808.036832
-304.531155,663,4843.206001
-286.868999,621,4868.557176
-263.152312,568,4893.066819
-327.252161,709,4923.629441
-545.762152,1212,4982.527422
-214.580451,464,5002.00111
-405.85243,885,5046.758483
-312.433231,678,5074.108182
-297.406964,645,5100.895214
-257.402585,557,5131.243908
-1983.533028,4296,5328.177358
-245.247906,536,5351.251581
-214.836069,466,5371.332891
-313.078704,681,5408.75009
-2410.234255,5001,5642.543683
-549.024245,1439,5713.609987
-222.059098,483,5735.099693
-187.846978,409,5754.167035
-285.146914,624,5781.547143
