# {"t_start": 1589750782.1163146, "env_id": "metak-v0"} 
r,l,t
-2340.51811,5001,114.568805
-2401.513901,5001,230.944602
-2263.420117,5001,356.726247
-2271.162482,5001,476.984801
-2262.3127,5001,612.008892
-2296.097931,5001,756.647322
-511.632382,1124,790.589807
-585.503212,1268,825.999085
-554.329123,1202,868.038612
-459.880079,997,896.470682
-612.446333,1326,941.70794
-423.123961,915,967.792033
-1388.312135,3017,1067.619367
-436.698494,945,1094.027394
-478.127688,1031,1133.654029
-532.264318,1152,1169.21695
-506.238361,1099,1211.256763
-347.186439,750,1235.044412
-243.361619,527,1259.737696
-480.447967,1039,1291.60607
-1240.079776,2704,1380.346819
-329.066539,714,1409.884643
-386.689207,837,1436.483146
-354.560815,769,1469.334847
-379.250624,825,1495.33586
-1231.355062,2681,1586.223677
-342.327074,744,1617.347501
-423.285106,914,1646.062912
-319.876248,696,1667.543761
-339.919012,734,1698.780036
-461.248162,997,1732.06289
-381.337629,826,1766.398736
-315.629319,682,1788.952289
-348.357124,754,1814.689001
-392.201124,850,1850.637094
-264.249949,571,1868.961807
-380.508103,823,1903.485356
-198.275954,431,1918.788186
-636.257299,1384,1965.278288
-329.899316,713,1998.587503
-360.302909,778,2024.214058
-371.703773,806,2058.447816
-382.77423,826,2087.002712
-433.694495,942,2118.986445
-321.401982,696,2150.878475
-2279.192319,5001,2337.241899
-448.631653,985,2378.324149
-691.295498,1499,2430.331855
-392.821973,848,2466.935092
-1216.809582,2679,2575.556573
-312.630805,674,2601.60423
-200.803613,437,2627.960731
-276.306575,596,2652.226618
-533.472617,1158,2701.03801
-324.773048,704,2725.55307
-284.390791,611,2746.326921
-261.35626,562,2766.041335
-361.711407,780,2801.523201
-411.539125,889,2833.445881
-397.902754,867,2872.433187
-177.729962,385,2886.385531
-193.898741,419,2903.29618
-301.817733,653,2927.000282
-397.161032,860,2967.008954
-285.339716,617,2990.051445
-327.806554,709,3017.720443
-426.503013,928,3059.860895
-281.029663,610,3082.789171
-301.529268,651,3114.667569
-1239.288515,2682,3223.155189
-267.605691,579,3244.699553
-275.116057,596,3266.337808
-408.26202,885,3306.562505
-272.354513,592,3328.86269
-390.688744,847,3367.425809
-250.992589,542,3387.984663
-153.079372,332,3400.581064
-260.492978,560,3420.713878
-321.478728,698,3453.693492
-285.64772,620,3476.926204
-337.739517,735,3503.89367
-347.46232,753,3539.846104
-390.975696,850,3572.351704
-201.423387,436,3588.460149
-242.582991,528,3608.260181
-211.992526,458,3633.38272
-251.901899,546,3654.473196
-334.32,725,3681.035715
-374.693337,818,3718.280556
-344.506989,754,3745.353254
-661.871544,1439,3806.088217
-232.924965,508,3824.159143
-390.285392,851,3854.697323
-271.354899,588,3884.018782
-193.183502,416,3899.300971
-277.15256,603,3921.109416
-398.69611,868,3960.971084
-220.456908,475,3977.6857
-368.171465,798,4007.881913
-326.887619,710,4042.409725
-155.068733,334,4055.495554
-234.793915,512,4075.043152
-370.577514,809,4104.475225
-291.622154,634,4136.324088
-257.303369,555,4157.648587
-255.767244,553,4178.973148
-220.874226,476,4205.367971
-1846.446763,4027,4369.238596
-322.392074,704,4405.612906
-291.273719,634,4431.453811
-265.299203,583,4455.890287
-295.422264,643,4490.134358
-454.758488,987,4529.929948
-331.514845,721,4568.483382
-144.448947,311,4580.762227
-314.587132,681,4608.910398
-308.602242,668,4636.444018
-283.635759,611,4669.378564
-249.193418,540,4692.803075
-309.613515,669,4720.683668
-351.980916,777,4760.220007
-166.053758,362,4775.666669
-764.352634,1670,4853.001898
-292.009767,639,4879.738862
-201.658209,437,4898.133397
-232.669855,500,4919.756706
-205.909547,447,4946.279145
-381.640587,834,4981.733114
-149.82761,327,4995.773243
-206.213307,450,5014.212754
-341.224217,737,5052.946442
-281.126645,611,5077.679046
-284.254849,619,5103.350003
-342.841202,749,5141.547129
-297.563161,646,5168.497895
-270.843368,588,5192.753872
-1346.35034,2994,5335.651649
-296.405135,640,5364.138235
-295.182006,648,5392.149618
-289.888752,632,5426.485025
-259.754395,569,5450.542474
-402.670458,882,5487.817302
-374.769676,818,5531.068214
-266.222589,581,5557.03265
-290.675724,628,5584.65099
-190.7408,415,5609.981695
-263.778647,575,5636.034613
-228.912479,495,5659.828639
-365.364026,801,5702.287649
-405.957866,889,5741.978852
