# {"t_start": 1589750779.5092194, "env_id": "metak-v0"} 
r,l,t
-2390.845354,5001,117.167997
-2315.84301,5001,233.535388
-2305.614826,5001,359.32577
-760.24307,1824,404.968199
-2319.94591,5001,525.698606
-826.899745,1839,575.981447
-916.081546,1991,629.902912
-435.415142,947,655.11636
-585.964468,1274,696.053226
-2454.546425,5001,849.8763
-2190.259249,5001,1007.152402
-394.022158,925,1033.412091
-434.508135,939,1067.364408
-383.999991,835,1090.507466
-361.469112,785,1122.117606
-326.937035,710,1144.114902
-2369.751324,5001,1314.673302
-1201.608816,2729,1412.159431
-425.055556,920,1441.405692
-306.002498,663,1470.822888
-370.631034,806,1495.925697
-319.361031,691,1517.327255
-326.506103,708,1546.452415
-187.852283,407,1558.989864
-368.505573,798,1584.7604
-390.995946,842,1618.862653
-403.024741,876,1646.617133
-435.987163,943,1683.873733
-331.384965,719,1707.128467
-258.759827,558,1724.898219
-1705.490969,3717,1863.460976
-283.233674,614,1884.04379
-250.137997,538,1909.584057
-320.871238,694,1932.636092
-214.537885,465,1948.25371
-335.416073,726,1973.131015
-232.646606,499,1998.397797
-2328.336621,5001,2184.70411
-2286.518168,5001,2377.938966
-494.728626,1096,2415.719238
-254.533845,551,2434.745972
-196.525002,421,2456.578864
-210.194982,454,2472.72814
-243.099168,525,2490.770554
-388.715766,842,2531.772391
-2051.790671,4464,2716.35391
-347.649721,754,2742.381001
-393.211038,855,2772.195284
-318.091996,686,2804.449269
-350.716712,762,2831.673586
-230.824503,499,2849.531474
-161.762071,350,2870.244655
-621.066491,1356,2920.426594
-243.194192,528,2948.343692
-370.383995,803,2978.767773
-290.662847,629,3002.932735
-232.122683,502,3021.68322
-340.313051,736,3056.901373
-544.663132,1186,3101.393955
-268.984594,577,3130.825006
-305.626297,662,3156.26981
-385.988912,840,3188.288812
-284.636049,614,3218.004752
-267.417683,579,3239.595804
-317.685489,688,3263.986356
-356.000636,771,3300.412833
-265.527181,568,3321.278106
-302.619228,656,3345.512402
-353.276879,764,3382.002162
-244.187729,527,3401.722302
-300.027645,652,3425.886697
-333.359392,725,3460.008309
-340.117734,736,3486.858092
-440.361161,959,3523.14564
-221.464704,481,3548.26267
-309.878891,676,3574.014286
-356.845081,777,3603.179292
-167.862119,367,3624.421431
-230.23147,498,3643.799793
-298.330947,646,3667.811306
-346.007039,746,3695.546479
-281.049105,611,3724.528977
-403.753382,880,3756.909546
-229.528996,501,3775.260829
-313.573831,683,3807.758885
-191.957886,417,3822.317915
-341.641509,743,3849.553344
-326.189984,711,3883.346623
-210.424383,458,3900.27474
-256.245791,559,3920.399628
-2252.801869,5001,4130.206105
-160.368148,353,4143.494898
-342.583906,748,4171.953808
-211.204813,456,4189.333375
-281.562247,609,4221.414944
-219.077168,475,4239.765835
-219.293582,477,4258.144726
-154.680234,331,4271.511894
-268.215952,583,4301.73
-311.192003,670,4326.902054
-363.261907,792,4358.808926
-206.283085,447,4384.375375
-145.653412,316,4396.407378
-430.590639,935,4434.35587
-226.70229,487,4454.938757
-220.700897,475,4481.655648
-324.220153,708,4511.785166
-343.989537,753,4543.244463
-247.075225,539,4572.82914
-342.36142,746,4602.699724
-382.58403,835,4637.221396
-251.21983,543,4667.680535
-210.561893,456,4686.694982
-321.665224,702,4716.657687
-400.219525,874,4760.315808
-386.697128,841,4795.371605
-192.026802,420,4813.32046
-216.054331,467,4832.759102
-315.966295,692,4868.782041
-203.647563,441,4887.916883
-184.69779,399,4904.777127
-1534.406694,3350,5061.726533
-291.570946,634,5087.576701
-236.396004,514,5108.198006
-311.365983,676,5143.596438
-255.533684,559,5167.261622
-736.924004,1602,5242.519965
-171.748067,371,5258.198004
-229.621785,505,5279.989365
-158.182632,345,5294.397786
-817.220367,1790,5378.642844
-191.839266,419,5397.240216
-206.842093,446,5423.590685
-2424.035031,5001,5658.305537
-242.845927,827,5702.195634
-275.953093,602,5728.384959
-358.108407,781,5764.663668
