# {"t_start": 1589750783.232344, "env_id": "metak-v0"} 
r,l,t
-2344.872428,5001,113.466507
-2443.040353,5001,229.825485
-2228.330421,5001,355.619118
-2402.62253,5001,475.881227
-2133.451108,5001,610.902219
-2312.344149,5001,755.537787
-629.030444,1376,796.719608
-981.550126,2142,864.661389
-572.022971,1244,900.180162
-2297.67915,5001,1064.242401
-323.071657,719,1083.888509
-385.389572,834,1116.880971
-232.265673,502,1132.180035
-297.263367,643,1152.056759
-308.366681,668,1180.326869
-348.851499,756,1203.851948
-383.72593,829,1230.398583
-475.413462,1034,1270.172647
-282.206246,610,1289.270749
-707.483878,1537,1343.627055
-1130.855969,2468,1426.957729
-295.445126,638,1447.250994
-381.569515,828,1480.919646
-986.443663,2153,1554.713083
-228.922354,493,1571.236547
-276.796851,595,1589.898413
-438.375356,948,1627.345483
-268.908071,581,1645.963573
-323.642257,698,1667.071501
-248.865776,537,1692.235562
-310.759228,674,1713.833296
-378.567429,817,1740.96434
-1939.983244,4259,1905.130292
-580.106103,1254,1947.166449
-328.316368,706,1979.70665
-338.808228,732,2005.051103
-320.498379,694,2028.238425
-358.682199,774,2061.718347
-291.458813,629,2083.318337
-308.481079,667,2106.331738
-312.192808,675,2137.159657
-263.960346,571,2156.434857
-424.030432,921,2188.619429
-250.362931,545,2214.784319
-427.406301,927,2246.894525
-282.344403,609,2267.320203
-260.031881,563,2294.137948
-290.85605,628,2315.37142
-171.415337,370,2327.235888
-231.221206,498,2344.653155
-300.37559,647,2374.620357
-277.425801,600,2394.553137
-263.002888,565,2414.835954
-265.470189,569,2434.252531
-367.574009,791,2469.488403
-503.73888,1094,2508.350225
-290.378919,628,2542.432721
-258.402217,558,2563.485997
-347.408129,749,2592.575348
-292.630924,629,2625.437521
-197.530255,425,2641.359825
-341.578341,740,2670.448194
-330.685499,718,2703.044576
-567.766325,1231,2745.953579
-351.389663,757,2779.983936
-287.641097,622,2801.977188
-823.489975,1777,2874.271518
-344.578645,745,2902.498641
-186.96331,405,2916.537392
-174.170347,375,2931.004988
-308.35436,668,2963.808487
-373.914003,812,2994.655948
-216.798284,467,3012.470839
-209.848815,454,3037.982139
-409.218645,891,3070.177917
-292.073408,628,3094.067466
-181.784721,394,3116.613662
-299.902423,645,3141.053105
-239.635809,519,3161.07333
-181.358666,392,3175.954166
-326.684634,708,3209.411463
-254.997787,548,3229.897174
-214.546292,466,3247.123687
-279.724249,603,3269.244339
-330.968655,718,3303.160322
-293.002325,634,3326.317541
-256.83788,553,3346.912226
-388.897396,841,3385.748753
-224.664603,485,3404.276805
-257.14823,557,3424.493592
-297.831709,643,3455.766072
-326.531638,704,3481.776707
-306.201653,664,3506.239274
-213.902011,463,3523.314468
-1202.533213,2614,3637.53948
-2060.969182,4526,3818.017778
-2447.058925,5001,4016.428719
-2212.762749,5001,4231.267287
-2044.721494,4559,4426.220927
-293.299259,635,4452.271193
-209.22741,458,4478.453209
-423.221896,920,4516.713011
-304.631441,664,4544.535348
-322.909567,704,4580.818541
-500.911121,1089,4625.469573
-195.046774,427,4643.085445
-311.602141,671,4679.099339
-222.798102,483,4699.885338
-149.063169,324,4713.465699
-328.305607,713,4749.743357
-160.932671,348,4765.546177
-225.141422,487,4785.128168
-264.865186,571,4809.350958
-392.042679,855,4852.508325
-295.859689,646,4879.833766
-194.817764,424,4897.460766
-310.092933,675,4934.190616
-247.39639,530,4956.261744
-386.430906,842,4992.426975
-257.445763,559,5015.788725
-246.512237,535,5045.848978
-2437.166767,5001,5269.588098
-917.956262,2317,5376.921447
-492.687741,1070,5430.281786
-300.929233,663,5457.661303
-285.48179,622,5484.673359
-298.316052,645,5520.488281
-687.054074,1508,5586.828239
-290.307477,630,5622.899968
-309.612592,671,5653.114748
-369.962697,806,5696.945368
