# {"t_start": 1589750782.2707436, "env_id": "metak-v0"} 
r,l,t
-2429.92609,5001,114.424219
-2252.019505,5001,230.780598
-402.658278,982,257.78057
-2368.849208,5001,375.977965
-828.188169,1921,425.924298
-2311.446398,5001,554.726494
-2472.346764,5001,694.202359
-385.281003,1226,734.037481
-2332.873894,5001,883.568708
-2058.783926,4546,1027.316287
-514.628045,1112,1065.788476
-342.647813,741,1086.284751
-389.371205,844,1120.042961
-332.438795,717,1141.853327
-1157.337835,2526,1228.074955
-385.363358,833,1262.447302
-264.722527,574,1280.201224
-417.941079,907,1307.702552
-441.740101,959,1344.229952
-378.279069,814,1368.636742
-329.079044,712,1398.060625
-351.55289,763,1421.437439
-250.242744,542,1438.649011
-350.921306,760,1470.892058
-247.320307,537,1488.050875
-435.948298,946,1517.649197
-251.48836,542,1540.607924
-272.357138,588,1559.284837
-317.117054,686,1581.604916
-370.322036,802,1614.351774
-384.245331,836,1640.855694
-307.739934,667,1661.837918
-312.190534,677,1691.033666
-456.770028,993,1723.040375
-1791.578973,3910,1868.132235
-480.697147,1042,1910.272475
-363.246709,785,1936.400509
-299.720123,648,1958.103623
-437.148809,943,2000.131768
-399.055856,866,2028.6067
-476.226706,1033,2070.35734
-339.411594,735,2095.778442
-333.206292,719,2120.416247
-352.834782,765,2154.386796
-609.904206,1327,2200.431787
-273.487449,593,2229.319092
-320.371693,695,2252.898709
-1052.590327,2299,2337.688503
-272.346825,593,2358.150012
-389.151839,844,2393.912049
-320.51064,694,2418.475491
-258.749986,555,2437.5811
-209.749035,454,2461.024599
-594.81182,1306,2507.016972
-330.881201,716,2544.99819
-226.700155,490,2563.378286
-423.405001,916,2598.25468
-206.905604,448,2624.248996
-773.653389,1685,2687.556707
-408.803981,884,2726.486731
-219.312595,475,2742.547729
-406.042947,880,2781.155898
-579.468347,1261,2825.990929
-375.28953,814,2862.933342
-364.551605,790,2891.30331
-393.455455,855,2924.4099
-347.948861,755,2961.052591
-365.681293,793,2990.383772
-248.44459,540,3011.390144
-231.186683,501,3038.12263
-390.249029,844,3068.87121
-322.452357,694,3095.512207
-320.753937,698,3129.694234
-415.291171,900,3163.428119
-328.835857,710,3191.163386
-335.80486,726,3224.454497
-413.70823,897,3257.920637
-336.400212,728,3291.816927
-222.105277,479,3309.309774
-271.840913,589,3331.211823
-374.075436,812,3369.215889
-289.921882,626,3392.780682
-171.941645,374,3406.602304
-323.209181,700,3432.500506
-209.615441,454,3456.494985
-226.951914,493,3474.484422
-229.462052,496,3493.316042
-171.823921,376,3506.794755
-405.275782,878,3547.661606
-287.917491,625,3571.40626
-324.468857,704,3597.478796
-331.833628,724,3632.362998
-326.230953,708,3659.873221
-2489.48448,5001,3856.824551
-1290.656265,3258,3991.000033
-739.905484,1607,4060.286799
-2264.111685,5001,4267.200303
-460.353216,1011,4314.151044
-390.755661,848,4347.029544
-309.049954,669,4381.256624
-1891.523383,4094,4564.401756
-274.310194,598,4588.24555
-190.940145,413,4605.784255
-363.730237,787,4638.26902
-325.939794,712,4675.467394
-195.486022,423,4694.325662
-362.640861,793,4727.302161
-234.23395,514,4755.386869
-383.021234,837,4791.047777
-289.71904,631,4817.385142
-213.828283,465,4844.656754
-263.718488,576,4868.006282
-313.617985,683,4896.969511
-264.761466,574,4922.211038
-186.53811,408,4946.782941
-325.798655,707,4976.475482
-285.055557,624,5003.373455
-286.878151,626,5037.164762
-208.808301,453,5056.150695
-388.55014,850,5091.247542
-317.391033,690,5126.836659
-254.256949,553,5149.452296
-243.960355,533,5171.66253
-338.199875,736,5203.232183
-384.944331,841,5246.465715
-303.688622,662,5274.895904
-308.082529,672,5310.57497
-314.163717,686,5339.68522
-323.862549,711,5370.270436
-189.477026,405,5388.973974
-261.897405,573,5420.178778
-225.081565,492,5440.99678
-403.961236,883,5478.752759
-212.812751,464,5505.911511
-229.372866,494,5527.698992
-226.516932,490,5548.682592
-303.752304,668,5578.405377
-690.722031,1508,5654.396615
-367.917343,806,5698.137804
-315.182623,693,5728.165717
-175.35206,375,5745.329424
-253.618221,548,5769.944039
