# {"t_start": 1589750781.4356623, "env_id": "metak-v0"} 
r,l,t
-2386.342089,5001,115.249339
-2312.737387,5001,231.615129
-2277.412179,5001,357.405643
-2281.534644,5001,477.666116
-546.970474,1247,508.927627
-743.759776,1614,554.502131
-2317.542732,5001,693.762507
-1485.415117,3268,791.559991
-671.220961,1458,831.79966
-509.750646,1103,871.47205
-408.005179,882,896.54018
-362.092471,786,927.39949
-644.786326,1398,966.185952
-525.592198,1139,1005.817702
-2455.231785,5001,1167.383765
-112.153687,570,1192.549909
-305.708592,664,1213.643706
-398.311026,860,1240.402494
-375.760888,811,1273.767626
-261.493201,563,1291.273723
-698.402903,1511,1344.672915
-225.537235,490,1359.324559
-1148.361293,2488,1443.678162
-630.647718,1371,1495.549093
-324.389325,700,1517.263227
-381.949082,824,1549.81115
-447.482637,967,1580.597746
-425.408061,918,1616.797694
-352.504922,765,1640.965809
-372.773023,812,1666.213314
-418.331529,905,1702.974102
-369.329902,804,1729.842197
-729.233125,1586,1789.093799
-279.081657,607,1809.451276
-371.965996,802,1844.698811
-305.909936,664,1866.232625
-262.081042,570,1884.744098
-299.927696,646,1913.996341
-388.041481,844,1941.89572
-254.693956,552,1960.748245
-324.452308,703,1993.118173
-245.893693,535,2011.693501
-231.477864,499,2028.701809
-278.18927,601,2048.160731
-224.621893,486,2072.293098
-292.95712,633,2094.424853
-309.235027,668,2117.05587
-212.893578,460,2140.831289
-282.780778,611,2161.88131
-377.328221,818,2190.000351
-268.944371,578,2218.116399
-258.42345,558,2237.334726
-346.677597,752,2262.731025
-268.229589,581,2282.456016
-326.08019,702,2313.549968
-248.12289,537,2331.107266
-204.96468,440,2346.637328
-203.103562,441,2369.260477
-354.664401,768,2395.0711
-341.820279,741,2421.718507
-251.544236,540,2447.708032
-322.541884,698,2471.818135
-434.076294,943,2504.812639
-156.192686,341,2517.862766
-258.553309,562,2549.809857
-236.812388,512,2569.143475
-836.310572,1824,2649.81696
-187.074756,403,2663.373019
-2280.607048,5001,2863.583252
-265.906595,586,2885.177701
-253.202931,547,2906.299674
-363.557327,785,2935.53796
-290.183988,627,2966.798727
-477.755565,1034,3006.740287
-2257.062768,4910,3213.691938
-2290.698193,5001,3413.83181
-1059.475329,2321,3506.912591
-128.89235,276,3517.496871
-246.836768,533,3544.926216
-449.384223,978,3581.826187
-266.768352,581,3604.156929
-293.796332,634,3635.609413
-378.977013,822,3666.40089
-1576.381667,3491,3809.054639
-421.082679,914,3841.988551
-259.019113,565,3870.103293
-377.988732,823,3900.177111
-198.371626,433,3915.762128
-435.66707,945,3958.046127
-384.974596,835,3988.880994
-418.272429,911,4022.914368
-385.233425,841,4062.965814
-230.37051,499,4081.893843
-131.041602,281,4092.048483
-154.08045,330,4104.000612
-432.74473,943,4147.704041
-225.469014,486,4166.291146
-392.287648,857,4207.600673
-342.002796,742,4236.289531
-279.951826,604,4260.299579
-304.781654,661,4293.552474
-407.387824,892,4327.364455
-282.468741,612,4352.161214
-260.860268,558,4381.651015
-258.425977,555,4403.34466
-158.245191,344,4417.507396
-564.056694,1232,4475.622002
-268.296831,580,4500.30687
-370.231927,809,4532.67676
-224.382861,483,4553.264535
-198.800273,432,4578.877591
-148.669402,320,4591.473378
-270.924178,591,4615.957975
-266.490618,577,4640.206506
-260.811481,564,4671.509802
-229.751003,496,4692.518173
-166.480638,359,4707.105809
-245.579899,532,4730.075002
-216.782717,474,4756.655405
-196.752479,428,4774.91767
-253.27411,552,4797.580383
-281.371752,605,4823.495598
-319.16137,700,4860.274104
-377.77725,821,4894.633808
-344.548792,750,4926.675592
-204.40674,447,4952.585673
-242.418723,526,4975.341379
-198.80791,430,4993.953231
-286.478137,624,5020.214538
-386.497456,845,5062.817657
-252.509937,541,5085.022999
-269.054043,584,5108.784651
-322.376636,699,5145.25218
-300.11051,650,5172.314227
-222.285628,481,5192.310677
-209.822575,453,5219.702024
-292.015944,636,5246.712367
-666.063304,1455,5316.307883
-246.227367,533,5338.856502
-407.624966,891,5377.170058
-298.124472,645,5412.711707
-833.219672,1853,5491.68157
-2476.354886,5001,5736.181065
