# {"t_start": 1589750780.2942352, "env_id": "metak-v0"} 
r,l,t
-2416.963421,5001,116.390004
-1172.061459,2756,179.839931
-2378.451285,5001,305.165979
-2387.070219,5001,424.875867
-2192.698586,5001,553.2399
-2275.86068,5001,692.390512
-788.190604,1736,745.366839
-647.275668,1403,786.545288
-1198.42672,2610,866.988104
-513.115877,1114,899.048865
-714.66287,1553,951.161318
-475.445837,1033,987.585634
-503.804291,1093,1019.374063
-464.633752,1005,1054.56369
-493.805548,1073,1083.818779
-1113.344799,2426,1165.468459
-356.364035,776,1197.096785
-352.866336,766,1221.379256
-486.053199,1048,1262.965963
-276.351071,597,1280.955913
-2387.635346,5001,1449.721793
-312.348484,848,1484.124437
-203.205507,440,1498.209761
-298.740577,649,1518.67318
-476.092179,1028,1556.643722
-669.280988,1453,1610.897538
-238.460269,516,1626.834802
-339.512085,734,1650.931004
-323.491917,701,1679.664666
-256.548584,555,1697.439837
-295.868533,639,1718.324043
-299.805279,647,1739.817829
-312.876431,676,1769.618195
-464.560008,1006,1803.201221
-220.164523,477,1819.317021
-298.00669,643,1848.205834
-365.187213,786,1874.205238
-750.686605,1630,1935.922794
-353.774987,765,1961.634378
-345.215416,746,1995.632878
-292.498191,635,2017.147986
-366.460115,791,2043.041036
-321.244498,697,2074.860309
-556.667164,1205,2116.452259
-308.450741,669,2147.436018
-234.737704,511,2165.063489
-198.565664,429,2179.659367
-362.163498,783,2206.404357
-329.744394,716,2239.205162
-299.683627,647,2261.237743
-345.601738,748,2293.670023
-395.707977,852,2322.757741
-261.944416,565,2341.743482
-250.839497,542,2360.48221
-2261.187917,4894,2560.195427
-376.689444,822,2590.99621
-335.431229,726,2627.420945
-287.030344,623,2652.914794
-337.656223,733,2678.688086
-762.036003,1661,2744.714532
-303.006493,656,2767.436932
-241.012154,517,2793.758465
-304.64287,659,2816.724361
-269.654374,586,2837.821419
-337.738791,731,2872.550312
-377.361621,818,2903.526892
-214.132222,464,2920.129457
-385.097949,835,2959.534746
-375.782848,816,2989.647803
-268.861061,585,3012.562666
-304.73281,663,3045.809955
-339.272286,733,3072.033824
-1978.564303,4284,3248.426032
-230.343836,496,3266.13109
-334.576629,727,3300.971349
-475.053268,1028,3338.629945
-303.018993,654,3370.535823
-258.214179,556,3391.530762
-288.267163,620,3414.407095
-272.128479,591,3436.716952
-203.409805,441,3460.22584
-794.344584,1720,3524.169491
-822.663615,1801,3599.176831
-327.807056,710,3633.538105
-348.607948,757,3662.928422
-545.55944,1190,3714.147443
-2253.225148,5001,3910.796166
-185.924609,414,3925.944582
-133.084181,287,3936.120165
-190.515831,412,3958.939361
-196.912301,425,3974.623455
-415.068364,904,4007.992739
-277.045619,600,4039.002333
-245.915507,533,4059.560086
-369.558033,800,4089.335666
-348.865727,758,4125.113514
-258.539089,559,4146.375895
-509.639091,1110,4188.871547
-598.698826,1322,4248.372543
-367.307015,798,4279.707376
-274.328966,595,4310.36263
-212.691105,460,4327.801689
-241.630652,520,4348.65271
-308.556054,673,4382.981938
-402.856885,877,4417.689301
-399.264223,871,4454.004953
-263.119855,570,4485.353378
-418.40617,912,4522.739255
-153.821213,332,4536.021678
-2595.504632,5001,4767.484401
116.057675,385,4783.601866
-221.621926,477,4802.923429
-234.127243,508,4824.820135
-247.522327,543,4854.666298
-371.117553,811,4888.620803
-2323.309574,5001,5113.804682
-2249.89863,4957,5345.899708
-104.157862,227,5355.886702
-2256.349598,4902,5582.748529
-318.300734,694,5621.252528
-145.643673,316,5634.828168
-388.090231,846,5673.607859
-251.419649,551,5705.812899
-396.423541,867,5744.679298
