# {"t_start": 1589750783.7655632, "env_id": "metak-v0"} 
r,l,t
-2327.451845,5001,112.934348
-998.19708,2190,164.163355
-2376.278398,5001,281.789247
-2294.281846,5001,409.417002
-2265.551733,5001,530.943259
-1162.331777,2575,604.732076
-700.847079,1522,641.864649
-599.164172,1301,685.058177
-482.500183,1048,711.958033
-589.369863,1281,752.780529
-1947.518576,4235,882.925075
-2526.846706,5001,1046.599264
-240.864451,992,1073.974761
-508.081458,1102,1114.26303
-470.684619,1022,1145.919202
-323.455742,701,1167.168598
-492.85706,1067,1208.239236
-510.782164,1107,1251.107094
-342.751686,739,1273.833801
-369.861618,799,1298.091557
-285.263897,618,1325.283881
-2288.027216,5001,1495.615154
-386.916567,849,1521.999179
-242.492977,524,1545.32552
-359.883308,779,1569.878506
-904.037579,1959,1639.131435
-704.312867,1534,1695.140743
-284.417767,618,1715.27216
-382.303417,833,1750.466829
-319.803558,691,1773.347729
-329.171969,709,1796.563637
-384.015155,831,1832.238087
-195.754154,422,1846.233975
-310.508745,670,1868.335977
-370.076138,801,1902.071238
-362.238057,785,1928.928521
-318.545866,694,1952.313636
-289.130684,624,1981.656456
-204.758992,441,1997.940367
-335.719135,727,2021.418524
-388.068909,840,2057.013532
-242.078863,524,2075.026193
-150.581274,326,2086.293372
-2286.502579,5001,2273.678532
-293.588287,664,2303.366579
-429.890848,926,2334.877393
-187.584698,406,2348.359155
-418.041966,906,2386.950628
-186.312634,402,2401.499184
-224.043582,486,2418.106193
-838.804184,1820,2488.68224
-234.260604,509,2507.401218
-304.271022,658,2542.887671
-312.989969,679,2568.292677
-292.775103,632,2593.109969
-331.854307,718,2628.667623
-281.332388,611,2653.774172
-405.379705,877,2683.945743
-258.39273,559,2711.843154
-323.682994,702,2736.189264
-339.518039,736,2761.589975
-274.574646,597,2791.03445
-368.701528,801,2819.207738
-279.240296,603,2841.295045
-357.506313,776,2877.253904
-264.815003,573,2898.794518
-264.089599,568,2919.904914
-206.741483,446,2944.482311
-274.155023,595,2966.551159
-366.791312,798,2997.464496
-388.65086,842,3037.042905
-346.311788,750,3064.540566
-216.265003,469,3082.340927
-321.837173,699,3116.259011
-240.418556,518,3136.262174
-225.598142,490,3154.856938
-265.692697,573,3176.488626
-909.078613,1994,3257.616695
-322.508268,703,3290.731513
-270.914303,589,3312.204688
-316.216344,684,3337.715081
-2310.335864,5001,3546.494959
-632.524341,1388,3598.6435
-2516.365391,5001,3805.813021
-338.002988,1172,3848.127715
-194.852352,422,3870.760231
-176.146479,379,3884.871704
-161.955906,350,3897.856951
-229.521427,498,3915.828473
-268.876467,581,3936.904237
-318.573468,690,3969.732415
-364.569414,793,3998.665225
-424.919379,924,4042.561568
-292.85039,636,4066.467841
-239.342691,520,4086.075963
-338.648832,734,4120.856336
-320.963853,694,4147.615831
-223.780785,486,4166.094695
-285.206264,620,4189.735686
-506.035902,1105,4240.80999
-645.063823,1407,4302.792922
-1416.607813,3102,4434.013971
-186.828482,401,4450.996496
-757.177116,1650,4525.852758
-405.027332,883,4570.974713
-250.530077,543,4592.881022
-258.786241,565,4615.825598
-274.166404,590,4640.812873
-253.684269,551,4671.133467
-295.232918,638,4698.659804
-298.767057,647,4725.68013
-465.344504,1015,4775.20641
-327.989397,712,4805.078829
-275.462014,592,4829.762633
-402.602867,877,4873.750412
-1213.922942,2644,4994.511023
-393.929562,857,5037.925778
-198.457437,425,5055.593822
-351.693035,768,5087.14405
-275.78278,599,5111.366266
-251.244657,542,5141.188475
-181.252272,393,5157.754286
-278.140718,606,5183.210829
-244.06986,534,5213.630668
-340.869036,745,5245.488022
-250.280022,542,5267.632586
-447.571586,974,5317.069907
-228.472311,488,5337.84269
-267.079044,579,5363.489854
-436.955896,951,5411.805177
-366.661428,803,5445.620336
-413.586063,901,5483.890655
-280.788876,613,5518.266189
-350.603424,768,5551.673274
-344.52893,751,5585.162542
-299.476892,651,5622.015661
-247.124124,534,5646.512846
-298.310821,655,5675.568998
-264.264717,570,5708.106502
-339.182269,745,5741.780746
-251.543825,554,5766.541243
