# {"t_start": 1589750783.5038722, "env_id": "metak-v0"} 
r,l,t
-2353.377113,5001,113.189121
-2390.283764,5001,229.557331
-2274.017883,5001,355.348592
-2293.665347,5001,475.603001
-2226.886581,5001,610.626663
-2318.443423,5001,755.26281
-537.004127,1206,791.587173
-848.091549,1840,850.522307
-492.870793,1068,881.72243
-1556.347091,3392,993.681136
-440.866782,956,1020.222873
-1194.013902,2601,1108.37264
-345.739228,752,1131.535521
-354.769047,768,1155.415755
-290.707757,628,1182.78042
-371.816782,807,1207.62632
-338.700634,735,1231.225402
-403.47775,874,1266.412159
-228.992136,497,1281.918184
-263.123177,569,1298.921354
-232.269833,505,1321.917738
-429.372774,930,1350.530562
-218.939491,473,1364.297473
-450.405516,975,1401.778588
-359.016179,779,1426.201445
-433.696715,939,1464.071242
-330.08586,710,1486.263079
-330.92997,712,1508.557875
-202.791628,440,1522.642085
-725.472455,1572,1578.926605
-318.105444,688,1607.980589
-418.141802,903,1636.654952
-326.722262,706,1658.882011
-254.679262,551,1683.564773
-417.305894,904,1712.670855
-1074.616244,2343,1797.623342
-1317.904847,2879,1908.869534
-245.143815,527,1926.063323
-338.928669,731,1951.25055
-385.740131,836,1988.090033
-291.065689,628,2009.350293
-381.116082,823,2036.039335
-478.37793,1036,2079.770621
-335.323344,729,2104.825151
-209.914267,458,2120.355822
-359.248902,775,2154.8778
-375.432157,812,2182.884141
-210.332345,456,2198.71132
-188.872681,408,2221.087013
-266.055962,577,2240.4007
-262.701452,573,2260.046758
-406.466862,880,2297.754797
-200.07518,432,2311.890872
-2443.673961,5001,2499.464773
-2204.226656,5001,2714.511329
-925.498203,2074,2794.202299
-2320.903186,5001,2994.775677
-2417.388454,5001,3205.851381
-123.555858,535,3225.666583
-2445.92955,5001,3425.741473
-583.673402,1556,3491.073825
-228.729671,496,3509.082224
-559.449248,1219,3562.533908
-278.56023,602,3585.088573
-231.992315,505,3604.298081
-228.910693,494,3630.460542
-293.238542,636,3655.032854
-214.918542,461,3672.667879
-253.920135,544,3692.260579
-343.614594,747,3726.774953
-441.66523,962,3761.491404
-414.326013,899,3801.865115
-335.77243,724,3828.035798
-176.738735,382,3842.27086
-337.386739,732,3875.664895
-385.490195,840,3906.897509
-200.282286,432,3922.590406
-384.706592,838,3961.21927
-350.982045,759,3988.794876
-144.629407,314,3999.711825
-2327.053475,5001,4214.548287
-306.419372,722,4242.181532
-327.131568,712,4270.570292
-366.004393,798,4308.428827
-292.531112,630,4332.707107
-164.121216,353,4347.217916
-374.909886,813,4387.209008
-377.538651,819,4420.198521
-616.902393,1347,4483.425443
-257.303476,556,4506.53941
-319.852245,700,4534.667086
-1593.028778,3469,4694.635375
-314.259997,680,4723.137634
-226.312514,490,4749.859465
-153.867832,332,4764.923867
-355.943529,776,4796.528114
-308.037278,670,4825.15594
-524.700772,1150,4880.915265
-289.033323,625,4907.550016
-217.776891,473,4935.176851
-294.244141,640,4961.817501
-194.919534,420,4980.083488
-365.781361,799,5013.780442
-2364.209909,5001,5245.500647
-2310.231059,5001,5474.015552
-691.6862,1671,5554.327546
-412.444214,901,5601.431404
-318.402852,694,5632.061541
-227.172919,494,5655.99927
-265.97534,575,5681.367514
-215.863648,472,5709.64812
-374.00908,814,5745.87449
-290.770692,634,5774.592063
