# {"t_start": 1589750783.3675067, "env_id": "metak-v0"} 
r,l,t
-2353.464244,5001,113.323059
-1044.890977,2344,167.987576
-2408.229727,5001,293.479903
-612.797729,1553,325.1065
-2611.822064,5001,453.080042
-2055.942213,5001,577.653381
-1618.609224,3615,683.515092
-1174.022652,2545,756.814253
-587.759466,1278,795.30766
-351.051321,759,816.19697
-528.93665,1151,856.35726
-380.472407,827,880.440948
-513.618439,1111,920.260078
-419.702181,909,945.610145
-244.935052,532,960.659452
-2460.119303,5001,1126.330133
-687.166326,1836,1190.392787
-409.226226,887,1218.475665
-299.952683,651,1238.852638
-373.585597,810,1272.204219
-451.934671,978,1302.004427
-487.316695,1055,1341.73851
-261.491169,564,1358.637999
-405.257541,878,1393.314715
-440.826496,953,1422.710246
-349.445068,756,1446.802872
-359.667335,778,1479.017797
-330.814169,718,1501.883012
-680.446192,1481,1553.966522
-279.64848,601,1573.977109
-335.105897,725,1604.562116
-286.147402,619,1623.349258
-399.947484,867,1651.668935
-358.831047,775,1683.165478
-1436.157337,3144,1793.707056
-1096.732819,2383,1880.729063
-674.44828,1470,1937.116054
-486.684024,1061,1981.652802
-331.921385,718,2006.811213
-235.565802,513,2023.999966
-381.937347,826,2058.877952
-300.76268,651,2081.567174
-299.384186,648,2103.415998
-280.090816,607,2124.060342
-263.905752,573,2151.714388
-266.259225,572,2171.350537
-362.188607,784,2198.464599
-1069.826863,2326,2293.269219
-295.267079,637,2314.78816
-392.809995,852,2343.533284
-289.755422,624,2372.772297
-327.269388,706,2396.248645
-163.791719,351,2409.172911
-222.325635,478,2425.96691
-198.642699,427,2447.788061
-200.005748,430,2462.780015
-1445.82615,3181,2591.164505
-176.525956,383,2606.142451
-303.616655,655,2639.23321
-374.487391,811,2671.199795
-265.876576,574,2691.368824
-700.368371,1522,2751.60792
-318.334625,693,2783.761337
-724.064907,1582,2840.487461
-308.019722,670,2872.421695
-288.569872,626,2895.444935
-264.279165,574,2916.936646
-256.643264,557,2945.93169
-335.401941,728,2973.097412
-291.307391,629,2997.478877
-347.598519,754,3033.848482
-275.315231,599,3055.702087
-247.820583,533,3075.437737
-177.47957,383,3089.769464
-436.415982,945,3133.773921
-151.831559,329,3146.133368
-388.434669,845,3178.756221
-212.494898,461,3202.774903
-373.651789,810,3232.954207
-294.240125,636,3256.063068
-263.026436,567,3283.875746
-280.310246,603,3306.702262
-254.984017,553,3327.256043
-208.094444,450,3343.571394
-284.611985,616,3374.257846
-183.173035,401,3389.17164
-320.697138,693,3415.508119
-2684.50213,5001,3624.248514
-1937.181109,5001,3823.186014
-1972.565024,4339,3996.615665
-2337.486527,5001,4210.541252
-2348.105245,5001,4422.698864
-2234.556617,5001,4643.587244
-2428.342761,5001,4875.895359
-368.382995,1076,4922.065945
-2080.477435,4544,5134.220472
-1175.591765,2570,5250.050193
-240.917428,523,5272.397853
-576.875543,1263,5333.583357
-301.179095,652,5362.514973
-355.356564,771,5395.73562
-353.683377,773,5435.559473
-246.307743,530,5457.803327
-528.162333,1154,5515.858858
-188.978381,411,5533.555094
-331.075312,720,5565.533339
-214.977769,471,5586.094079
-154.553295,335,5607.81715
-391.693048,852,5647.541999
-368.895587,805,5683.901349
-257.86281,554,5715.290018
-232.350832,507,5738.019102
-203.354276,443,5758.433553
