# {"t_start": 1589750783.1111434, "env_id": "metak-v0"} 
r,l,t
-2365.573353,5001,113.580581
-2339.520413,5001,229.947821
-2273.124675,5001,355.735073
-702.393319,1626,396.517128
-2317.326023,5001,516.472638
-728.066341,1622,562.449368
-568.18455,1237,591.23818
-720.999356,1568,636.191815
-1596.722098,3476,743.598055
-496.185957,1074,770.099398
-287.038224,622,792.644759
-2448.460889,5001,949.960119
-2162.9165,5001,1114.291601
-2301.359306,5001,1285.108288
-682.821982,1513,1338.748301
-512.236279,1109,1372.042715
-342.243808,741,1402.642209
-294.899701,639,1422.608921
-262.936012,570,1440.154784
-1751.382732,3794,1575.134954
-304.418765,659,1595.730559
-452.73932,981,1634.408226
-2023.811326,4375,1791.005123
-440.069164,954,1830.808747
-237.664204,515,1848.003744
-392.056582,849,1875.73308
-302.605487,652,1904.892298
-385.909634,836,1932.914817
-270.312139,586,1953.091042
-217.124872,467,1968.954389
-494.245064,1071,2013.488939
-452.204914,978,2046.024943
-340.881527,738,2079.021864
-285.197423,613,2099.932492
-248.087804,536,2118.471702
-287.208459,623,2147.567684
-233.74238,505,2165.369915
-2671.325697,5001,2351.075672
-2055.158791,5001,2553.767044
-993.625559,2381,2655.081403
-317.828206,688,2678.760278
-324.452843,702,2711.182395
-365.484794,792,2739.056991
-534.527017,1161,2788.035836
-386.835106,836,2816.475742
-257.530088,557,2837.543199
-271.880697,585,2866.116773
-244.31563,529,2885.269864
-259.19067,564,2907.114883
-219.149315,477,2924.771395
-184.542018,398,2947.902497
-325.082593,704,2974.09274
-394.960105,854,3007.030589
-418.887399,907,3048.595032
-249.645165,540,3068.157594
-360.58333,781,3098.077671
-321.417343,697,3132.061021
-252.492655,550,3153.145016
-307.555423,662,3178.48787
-308.269694,666,3209.925945
-344.308699,748,3238.401689
-204.775205,445,3254.230407
-366.593932,794,3290.559487
-298.31852,645,3314.171589
-203.198211,440,3330.66367
-285.609585,617,3353.736331
-315.297623,682,3386.993075
-782.224838,1721,3458.240159
-168.124853,364,3471.590204
-302.03229,658,3495.907564
-317.237183,692,3521.737496
-178.991221,387,3543.723896
-219.376868,474,3561.49104
-358.39337,776,3590.716628
-2493.08488,5001,3798.068713
-635.125955,1817,3871.406931
-297.953549,652,3895.660041
-224.896372,490,3913.275003
-269.204175,590,3935.097299
-240.044702,521,3962.093787
-326.584845,708,3987.773609
-371.531383,806,4017.679849
-337.574489,735,4054.128796
-278.587377,603,4077.458434
-248.327758,534,4096.501317
-352.655599,762,4133.090249
-274.180918,602,4155.739473
-278.773602,601,4179.084384
-223.517809,483,4205.65152
-249.695984,547,4226.7352
-356.599899,776,4257.369362
-382.271371,828,4296.828543
-240.171954,518,4317.034813
-248.47208,539,4337.861145
-165.024209,359,4352.442778
-396.180342,859,4393.799219
-222.579964,485,4412.710477
-285.510276,624,4438.973
-232.029966,507,4459.38205
-317.036735,684,4496.027827
-468.011534,1019,4538.545885
-381.061625,827,4579.574941
-330.405418,718,4609.444897
-152.821501,330,4622.571732
-233.313902,505,4643.540277
-394.349045,861,4687.575448
-719.997172,1576,4761.114953
-299.376207,654,4788.941283
-236.037426,512,4810.2967
-236.765618,511,4831.452149
-275.855783,603,4863.999007
-301.093833,657,4891.939162
-290.832089,636,4919.020036
-277.416013,598,4951.282185
-271.149999,587,4976.9146
-227.38823,496,4998.02657
-192.852701,418,5015.315253
-252.845906,551,5046.349242
-470.926509,1027,5088.81706
-220.740133,478,5108.089689
-148.864057,325,5128.801425
-366.845843,803,5161.876843
-199.170746,435,5180.603561
-540.253295,1182,5238.272704
-242.236262,531,5260.058237
-189.226614,412,5278.803443
-255.471288,557,5309.602504
-321.026862,704,5339.629619
-152.111802,329,5354.092842
-352.575043,770,5388.132871
-295.17984,642,5422.296553
-216.23361,470,5442.12154
-255.956013,563,5465.987854
-413.893192,905,5512.708023
-360.712121,793,5546.990351
-249.700352,541,5571.191097
-300.905303,659,5607.327207
-280.070097,613,5635.398736
-302.256298,658,5665.495381
-214.159462,471,5687.050824
-288.066404,622,5721.467757
