# {"t_start": 1589750782.2816532, "env_id": "metak-v0"} 
r,l,t
-2403.975016,5001,114.410428
-2353.153703,5001,230.779171
-2247.369298,5001,356.562583
-2258.125329,5001,476.820527
-2293.347021,5001,611.844194
-794.986426,1751,664.132539
-2302.357379,5001,808.354852
-527.087084,1158,848.359568
-480.117848,1046,878.276417
-402.031864,874,910.748871
-2302.282368,5001,1066.864871
-325.946422,729,1087.220582
-442.260277,960,1124.026639
-277.440311,601,1142.796363
-413.733605,900,1178.242573
-515.296179,1113,1213.089672
-330.125707,717,1235.80281
-497.109584,1077,1276.768174
-449.883922,972,1306.654511
-1127.578339,2464,1396.798663
-346.615377,751,1419.192401
-348.886717,759,1443.681187
-1276.381209,2775,1545.664374
-558.37379,1205,1583.793827
-364.401639,789,1616.475847
-465.852312,1007,1648.556888
-416.302523,905,1684.122893
-371.475325,803,1710.088596
-998.097029,2180,1789.758437
-323.421793,704,1813.313569
-372.929306,809,1847.863945
-332.398475,720,1871.547409
-442.784596,958,1910.948349
-375.747443,814,1937.884158
-416.471832,904,1969.16434
-851.440484,1844,2038.982895
-521.10598,1133,2085.626606
-1379.26718,2998,2196.268027
-373.452378,807,2233.059954
-373.743031,808,2260.20655
-275.618173,598,2280.706122
-293.496312,634,2309.420563
-231.710756,501,2325.305092
-429.283557,932,2357.817714
-287.310977,618,2385.935078
-242.556383,524,2405.07979
-376.864952,812,2432.683271
-241.026908,520,2458.250137
-271.764473,588,2478.121659
-227.887322,490,2495.287338
-2275.306224,5001,2710.624818
-287.487708,626,2733.120919
-298.486533,647,2755.178195
-271.47457,586,2783.182479
-306.138485,659,2806.358272
-276.668842,598,2828.034417
-995.905963,2167,2915.185689
-220.015808,475,2933.582035
-202.644748,437,2957.993354
-356.339735,776,2986.359693
-326.236371,707,3014.021746
-390.09643,843,3053.263909
-247.062122,533,3073.086555
-218.57672,471,3090.405983
-276.408556,597,3121.07215
-293.725601,635,3145.076325
-402.551939,874,3178.835577
-403.734085,876,3218.521333
-249.767502,538,3238.743554
-283.271997,611,3260.239838
-2303.020162,5001,3468.559497
-1803.114359,3974,3632.154219
-336.662465,731,3660.521548
-2255.075768,5001,3857.466642
-299.419397,665,3888.992987
-250.300932,538,3909.014852
-259.712732,559,3929.581565
-230.964735,504,3954.933953
-383.608252,836,3986.368063
-241.87663,523,4005.312964
-229.35671,496,4032.067513
-349.942064,760,4061.52739
-609.427012,1333,4118.870431
-384.579301,836,4150.480106
-197.855285,424,4166.718893
-591.483337,1292,4224.682722
-247.127389,531,4245.304503
-298.350358,645,4271.20453
-236.880409,517,4298.436348
-345.633367,751,4326.971342
-383.459076,829,4360.310839
-182.911683,392,4383.765534
-213.418575,459,4401.018982
-242.0078,527,4423.470595
-272.70068,598,4447.950395
-212.136751,464,4474.124445
-335.365292,730,4504.76472
-814.115251,1805,4585.88547
-136.907259,296,4598.956409
-296.478208,642,4625.091837
-283.38569,619,4658.714993
-238.787213,515,4680.27902
-421.911309,919,4719.138576
-405.390858,886,4763.587868
-259.147748,568,4787.366129
-228.517947,495,4808.087524
-318.227651,690,4844.804182
-350.723205,763,4876.107251
-388.000822,851,4912.268145
-358.9339,783,4952.584553
-293.381883,635,4980.42425
-304.310877,664,5008.262033
-226.518923,493,5036.865197
-319.765688,697,5065.635008
-288.331667,626,5091.684987
-316.882264,688,5127.371676
-152.885306,329,5140.323388
-282.100742,611,5165.914775
-384.541962,837,5201.539915
-230.280231,498,5230.683966
-310.833277,678,5258.373125
-269.648435,585,5283.970867
-401.145892,877,5328.58102
-268.919814,586,5354.115685
-256.769121,557,5378.475666
-319.961032,696,5415.660764
-214.823805,469,5435.647666
-287.751615,626,5461.584149
-311.88804,679,5491.191933
-249.648663,545,5522.260913
-266.788733,576,5547.26527
-267.523609,580,5573.184895
-170.820849,369,5597.2214
-306.916761,671,5627.048407
-335.510064,731,5661.193154
-395.989809,867,5706.246102
-301.837801,658,5735.707424
-208.365246,455,5757.145163
-319.925495,694,5786.754922
