# {"t_start": 1589750783.0344248, "env_id": "metak-v0"} 
r,l,t
-2354.82814,5001,113.65279
-1654.924637,3667,203.304523
-2442.738151,5001,320.811885
-2216.733727,5001,448.750364
-2422.964143,5001,572.646353
-1723.690241,4083,689.40888
-2067.909536,4480,820.615222
-556.477402,1212,862.01332
-441.666832,956,890.165271
-421.634264,919,924.63011
-444.761069,960,951.884061
-2296.953468,5001,1115.727685
-347.890162,764,1139.38528
-396.606871,857,1165.933535
-493.14308,1065,1206.432869
-2302.84856,5001,1375.752323
-383.982133,861,1409.461859
-366.293537,790,1434.367499
-291.785039,632,1462.815531
-281.788042,611,1482.221432
-271.517521,584,1500.511199
-383.020912,830,1533.169402
-366.819664,794,1557.863828
-466.477753,1011,1590.326705
-304.422805,659,1618.899303
-319.305396,696,1640.71681
-310.639457,672,1661.694391
-336.907901,732,1692.559589
-379.369037,821,1719.121521
-325.817076,708,1742.499774
-171.44939,370,1762.477112
-381.723957,825,1789.783036
-279.555904,607,1809.735529
-424.103601,916,1848.312072
-446.031423,965,1879.824079
-387.169993,841,1915.736204
-330.953091,714,1939.140579
-368.515806,798,1966.916875
-279.073384,604,1995.719671
-705.828109,1534,2046.89405
-2292.823447,5001,2242.361773
-307.709854,697,2265.988601
-335.945908,727,2298.586024
-294.316238,638,2319.59998
-373.529537,810,2347.164262
-362.278908,781,2381.297052
-311.429025,674,2405.238061
-194.92541,421,2419.498279
-382.135638,827,2455.648178
-431.292283,932,2487.909687
-394.753294,853,2529.284754
-314.797954,677,2555.753314
-393.78667,853,2588.042293
-342.14501,741,2625.350246
-440.981721,953,2661.653066
-358.724188,778,2690.193035
-372.215297,805,2726.20919
-309.657428,672,2749.141591
-302.857259,654,2779.556309
-395.278959,860,2809.9375
-260.184112,564,2830.253546
-429.168794,931,2871.999019
-360.300429,783,2901.881842
-214.959241,465,2918.420751
-296.348305,644,2950.517369
-267.397219,579,2972.245667
-277.432721,600,2995.094356
-736.730352,1610,3063.724425
-385.399706,837,3095.067986
-415.095156,899,3136.813932
-282.186796,615,3160.050665
-391.22245,847,3200.160028
-270.695768,589,3220.955702
-415.292701,901,3254.307558
-380.421308,821,3292.099061
-314.639388,684,3316.814463
-384.333708,841,3348.421223
-195.260599,424,3371.805811
-188.638026,404,3386.764779
-322.083407,698,3412.738519
-252.334208,539,3432.912316
-286.923868,620,3463.186675
-293.564897,638,3486.514453
-388.042445,845,3518.154104
-253.904435,548,3546.274289
-173.976107,376,3560.109385
-355.297991,775,3589.506623
-303.472437,657,3621.871245
-2393.997603,5001,3820.822925
-190.87978,599,3842.890798
-2445.249655,5001,4050.571231
-379.059485,1119,4092.485755
-338.723013,736,4127.509968
-244.569712,527,4147.790691
-357.429422,776,4177.393508
-184.114038,396,4192.564753
-313.758795,682,4227.139752
-327.104835,715,4254.91631
-313.324238,679,4281.634583
-301.952482,655,4314.795319
-393.516407,856,4348.213501
-264.27572,576,4378.227662
-259.921585,565,4400.422654
-204.64795,444,4419.172975
-290.499364,631,4445.044625
-368.975063,807,4486.388479
-245.03155,527,4508.140399
-247.137913,540,4529.312882
-327.021815,711,4567.308363
-281.576603,612,4591.894809
-361.239653,779,4623.801015
-298.869505,651,4658.970743
-353.630065,768,4691.464396
-166.971116,364,4706.411417
-353.837971,774,4745.464524
-169.813197,368,4761.721888
-290.29815,636,4788.755601
-343.291955,742,4819.692185
-329.886185,717,4857.231343
-278.224785,609,4882.757736
-259.762971,564,4906.60383
-155.580499,339,4921.447634
-260.286918,568,4951.990083
-215.526496,464,4971.899614
-305.845848,661,5000.266759
-161.854641,347,5014.942412
-439.574235,957,5062.685023
-306.598795,668,5090.300293
-384.725681,841,5131.719521
-328.73034,713,5161.152372
-179.885521,391,5178.153404
-715.021383,1577,5252.57407
-322.191483,702,5282.510897
-297.653375,648,5317.378016
-292.142373,642,5344.768942
-266.079283,578,5369.870289
-515.612496,1116,5425.755399
-258.307136,561,5449.383778
-353.975422,776,5482.144504
-340.234973,737,5521.755625
-312.769919,684,5551.423867
-240.679431,520,5574.436644
-362.077404,793,5617.705019
-396.299359,865,5657.620007
-261.74367,570,5682.905
-269.435648,588,5716.14892
-204.694611,448,5736.112086
-352.929779,775,5770.928235
